userid,browse_data_all_count,browse_data_all_max,browse_tag_all_count,browse_tag_all_max
51559,240,213,240,10
51560,58,190,58,10
51561,160,173,160,7
51562,196,201,196,10
51563,729,213,729,10
51564,234,213,234,10
51565,1140,201,1140,10
51566,112,188,112,10
51567,902,213,902,10
51568,128,173,128,7
51570,450,213,450,10
51571,288,201,288,10
51572,1530,213,1530,10
51573,130,189,130,10
51574,364,173,364,8
51575,40,173,40,1
51576,480,190,480,10
51577,128,201,128,10
51578,702,190,702,10
51580,126,190,126,10
51582,48,201,48,10
51583,80,173,80,8
51584,396,213,396,10
51585,98,190,98,10
51586,729,213,729,10
51587,1899,200,1899,10
51588,816,213,816,10
51589,522,213,522,10
51590,320,190,320,10
51591,352,210,352,10
51592,126,180,126,10
51593,413,189,413,10
51595,666,213,666,10
51596,468,201,468,10
51597,105,201,105,10
51598,120,190,120,10
51599,585,190,585,10
51601,168,190,168,10
51603,328,190,328,10
51604,192,190,192,10
51605,168,190,168,10
51606,549,213,549,10
51608,738,213,738,10
51609,144,210,144,10
51610,180,189,180,10
51611,32,190,32,10
51612,84,190,84,10
51613,72,201,72,6
51614,324,189,324,10
51615,336,207,336,10
51616,98,189,98,7
51617,84,190,84,10
51618,429,191,429,10
51619,328,210,328,10
51621,120,190,120,10
51622,152,173,152,7
51623,333,213,333,10
51624,231,190,231,10
51625,63,189,63,10
51626,408,213,408,10
51627,342,190,342,10
51628,280,190,280,10
51629,329,210,329,10
51630,1562,210,1562,10
51631,532,201,532,10
51632,288,213,288,10
51633,1183,189,1183,10
51634,18,118,18,1
51635,252,190,252,10
51638,910,190,910,10
51639,296,213,296,10
51640,450,201,450,10
51641,776,213,776,10
51642,64,190,64,10
51643,351,190,351,10
51644,36,190,36,10
51646,88,189,88,7
51647,632,210,632,10
51648,168,213,168,10
51649,49,190,49,10
51650,153,201,153,10
51651,243,189,243,10
51652,378,210,378,10
51653,774,201,774,10
51654,264,201,264,10
51656,320,213,320,10
51657,416,210,416,10
51658,910,213,910,10
51660,144,188,144,10
51664,42,173,42,6
51665,840,213,840,10
51667,531,190,531,10
51668,560,201,560,10
51669,54,189,54,7
51670,612,213,612,10
51671,225,200,225,10
51672,152,213,152,10
51673,112,188,112,10
51674,96,189,96,7
51676,328,190,328,10
51677,595,213,595,10
51678,552,213,552,10
51679,243,190,243,10
51680,154,190,154,10
51681,333,213,333,10
51682,1116,210,1116,10
51683,90,173,90,7
51684,360,189,360,8
51685,124,189,124,10
51687,126,188,126,10
51688,675,213,675,10
51690,170,213,170,10
51691,380,213,380,10
51692,80,190,80,10
51693,300,213,300,10
51694,108,189,108,7
51695,48,190,48,10
51696,70,210,70,10
51699,48,173,48,7
51700,583,201,583,10
51701,902,213,902,10
51702,126,188,126,10
51703,682,213,682,10
51705,136,213,136,10
51706,150,189,150,10
51707,36,173,36,1
51709,182,188,182,10
51710,1090,213,1090,10
51711,132,190,132,10
51712,64,190,64,10
51713,1476,190,1476,10
51714,448,201,448,10
51715,836,190,836,10
51716,36,190,36,10
51717,56,189,56,10
51719,32,194,32,10
51720,904,213,904,10
51721,84,190,84,10
51722,120,188,120,10
51723,112,201,112,10
51724,56,188,56,10
51725,410,210,410,10
51726,74,190,74,10
51727,891,201,891,10
51729,140,190,140,10
51731,270,190,270,10
51732,378,190,378,10
51734,136,201,136,10
51735,330,190,330,10
51736,484,190,484,10
51737,48,190,48,10
51738,243,190,243,10
51739,245,200,245,10
51740,98,188,98,10
51741,90,173,90,7
51742,135,201,135,10
51743,584,213,584,10
51744,108,190,108,10
51745,65,190,65,10
51746,44,194,44,10
51747,210,201,210,10
51748,30,190,30,10
51749,120,213,120,10
51750,200,190,200,10
51751,36,173,36,1
51754,54,188,54,10
51755,168,210,168,10
51756,208,201,208,10
51757,64,190,64,10
51758,1863,210,1863,10
51760,189,213,189,10
51761,56,173,56,6
51762,126,190,126,10
51764,128,213,128,10
51765,162,188,162,10
51767,36,190,36,10
51768,308,213,308,10
51769,232,213,232,10
51770,64,188,64,10
51771,300,213,300,10
51773,200,190,200,10
51778,108,190,108,10
51779,304,189,304,10
51781,168,190,168,10
51782,56,190,56,10
51783,946,213,946,10
51784,30,201,30,10
51785,30,190,30,10
51787,385,210,385,10
51788,28,188,28,10
51789,63,189,63,10
51791,90,213,90,10
51792,288,210,288,10
51793,306,210,306,10
51794,33,190,33,10
51795,192,190,192,10
51796,270,190,270,10
51797,198,189,198,10
51800,243,190,243,10
51801,600,200,600,10
51802,30,210,30,10
51803,96,189,96,10
51804,320,190,320,10
51807,35,213,35,10
51816,98,189,98,10
51818,24,188,24,10
51820,140,189,140,10
51821,32,173,32,1
51822,504,188,504,10
51825,480,213,480,10
51826,32,189,32,10
51827,1089,213,1089,10
51829,656,190,656,10
51835,47,213,47,10
51843,126,190,126,10
51848,108,190,108,10
51851,245,200,245,10
51852,791,201,791,10
51853,2110,213,2110,10
51854,8932,213,8932,10
51855,16640,213,16640,10
51857,640,188,640,10
51858,846,213,846,10
51859,830,213,830,10
51860,516,213,516,10
51861,108,213,108,10
51863,333,190,333,10
51865,429,190,429,10
51866,456,190,456,10
51867,2392,213,2392,10
51868,153,213,153,10
51869,10,20,10,1
51870,374,190,374,10
51871,1098,213,1098,10
51872,6048,190,6048,10
51873,684,213,684,10
51875,1764,213,1764,10
51876,2556,213,2556,10
51877,364,213,364,10
51878,240,190,240,10
51879,490,213,490,10
51880,207,201,207,10
51881,1261,213,1261,10
51882,1419,213,1419,10
51884,648,194,648,10
51885,460,190,460,10
51886,300,190,300,10
51887,135,200,135,10
51888,290,213,290,10
51889,41,213,41,10
51890,341,213,341,10
51891,1140,201,1140,10
51893,728,208,728,10
51894,360,200,360,10
51895,300,188,300,10
51896,352,213,352,10
51897,45,118,45,7
51898,656,200,656,8
51899,1938,197,1938,10
51900,136,190,136,10
51901,836,201,836,10
51902,330,213,330,10
51903,312,189,312,10
51904,4901,201,4901,10
51905,248,190,248,10
51906,184,213,184,10
51907,288,190,288,10
51908,248,190,248,10
51909,897,213,897,10
51910,240,173,240,7
51911,130,190,130,10
51912,840,190,840,10
51913,108,173,108,7
51914,385,190,385,10
51915,280,201,280,10
51916,1062,213,1062,10
51917,504,190,504,10
51918,130,173,130,7
51919,234,190,234,10
51920,189,190,189,10
51921,544,213,544,10
51922,1512,213,1512,10
51923,873,213,873,10
51924,2430,213,2430,10
51926,432,189,432,10
51927,290,201,290,10
51928,320,190,320,10
51929,864,213,864,10
51930,649,213,649,10
51931,688,189,688,10
51933,270,201,270,10
51934,54,188,54,10
51935,297,213,297,10
51936,64,173,64,1
51937,144,209,144,10
51938,315,194,315,10
51939,1080,213,1080,10
51940,704,213,704,10
51941,765,213,765,10
51942,1233,201,1233,10
51943,352,190,352,10
51944,486,190,486,10
51945,108,190,108,10
51946,288,201,288,10
51947,130,190,130,10
51948,1026,213,1026,10
51949,1256,201,1256,10
51950,70,190,70,10
51951,232,190,232,10
51952,1104,213,1104,10
51953,495,197,495,10
51954,256,190,256,10
51955,24,118,24,7
51956,1134,213,1134,10
51957,460,201,460,10
51958,1203,213,1203,10
51959,4459,213,4459,10
51960,540,213,540,10
51961,525,213,525,10
51962,225,201,225,10
51963,280,213,280,10
51964,384,190,384,10
51965,136,190,136,10
51967,558,189,558,10
51968,342,190,342,10
51969,297,213,297,10
51970,48,173,48,1
51971,192,190,192,10
51972,486,190,486,10
51973,1309,213,1309,10
51974,72,173,72,10
51975,1674,213,1674,10
51976,297,188,297,10
51978,308,190,308,10
51979,120,190,120,10
51980,320,188,320,10
51981,624,213,624,10
51982,296,190,296,10
51983,432,190,432,10
51984,940,207,940,10
51985,945,201,945,10
51986,540,190,540,10
51987,430,188,430,10
51988,1628,200,1628,10
51989,369,213,369,10
51992,90,190,90,10
51993,560,201,560,10
51994,1880,213,1880,10
51995,612,190,612,10
51996,711,213,711,10
51997,108,189,108,10
51998,144,190,144,10
51999,253,201,253,10
52000,135,213,135,10
52001,363,201,363,10
52002,380,189,380,10
52003,408,201,408,10
52004,270,201,270,10
52005,812,209,812,10
52006,702,201,702,10
52007,104,189,104,7
52008,336,190,336,10
52009,79,213,79,10
52010,224,200,224,10
52011,3443,213,3443,10
52012,520,190,520,10
52013,2826,213,2826,10
52014,312,201,312,10
52015,288,190,288,10
52016,880,213,880,10
52017,225,189,225,10
52018,568,190,568,10
52019,1008,213,1008,10
52020,135,197,135,8
52021,378,190,378,10
52022,108,190,108,10
52023,752,213,752,10
52024,248,190,248,10
52025,144,190,144,10
52027,1200,210,1200,10
52028,2170,201,2170,10
52029,1206,213,1206,10
52030,16,118,16,1
52031,390,190,390,10
52032,4512,213,4512,10
52033,162,190,162,10
52034,162,173,162,7
52035,324,190,324,10
52036,216,190,216,10
52037,126,188,126,10
52038,112,173,112,10
52039,459,194,459,10
52040,800,197,800,10
52041,1572,213,1572,10
52042,480,190,480,10
52043,22,190,22,10
52044,990,190,990,10
52045,600,190,600,10
52046,297,213,297,10
52047,336,190,336,10
52048,528,213,528,10
52049,324,190,324,10
52050,1800,213,1800,10
52051,352,213,352,10
52052,170,201,170,10
52053,152,200,152,10
52054,570,201,570,10
52055,984,201,984,10
52056,112,173,112,7
52057,550,201,550,10
52058,44,118,44,1
52059,434,190,434,11
52060,117,190,117,10
52061,532,190,532,10
52062,506,173,506,7
52063,36,173,36,6
52064,8195,213,8195,10
52065,112,188,112,10
52066,1197,213,1197,10
52067,56,173,56,7
52069,363,190,363,10
52070,112,188,112,10
52071,319,190,319,10
52072,129,210,129,10
52073,81,190,81,10
52074,175,190,175,10
52075,450,190,450,10
52076,112,201,112,10
52077,504,189,504,10
52078,918,189,918,10
52079,504,201,504,10
52080,340,201,340,10
52081,56,173,56,6
52082,1854,210,1854,10
52083,42,173,42,6
52084,1869,201,1869,10
52085,288,201,288,10
52086,287,190,287,10
52087,396,201,396,10
52088,490,190,490,10
52089,16,118,16,1
52090,729,210,729,10
52091,352,210,352,10
52092,520,189,520,10
52093,264,201,264,10
52094,1350,213,1350,10
52096,301,188,301,10
52097,4640,213,4640,10
52098,520,189,520,7
52099,360,189,360,10
52100,459,213,459,10
52101,171,190,171,10
52102,33,210,33,10
52104,400,190,400,10
52105,850,190,850,10
52106,867,201,867,10
52107,370,190,370,10
52108,806,190,806,10
52109,360,188,360,10
52110,204,190,204,10
52111,112,188,112,10
52112,288,213,288,10
52113,756,207,756,10
52114,2241,190,2241,10
52115,304,201,304,10
52116,406,190,406,10
52117,369,201,369,10
52119,144,189,144,10
52120,150,190,150,10
52122,32,173,32,1
52123,378,201,378,10
52124,112,190,112,10
52125,248,190,248,10
52126,560,210,560,10
52127,198,213,198,10
52128,600,190,600,10
52129,979,201,979,10
52130,279,190,279,10
52131,32,173,32,1
52132,280,213,280,10
52133,297,190,297,10
52134,847,213,847,10
52136,32,173,32,7
52137,243,190,243,10
52138,144,189,144,10
52139,232,190,232,10
52140,603,194,603,10
52141,510,201,510,10
52142,324,190,324,10
52143,161,213,161,10
52144,4202,213,4202,10
52145,338,190,338,10
52146,48,173,48,6
52147,1701,213,1701,10
52148,231,188,231,10
52150,168,201,168,10
52151,730,213,730,10
52152,408,213,408,10
52153,217,190,217,10
52154,2330,210,2330,10
52155,1664,213,1664,10
52157,3072,213,3072,10
52159,44,190,44,10
52160,288,190,288,10
52161,160,173,160,7
52162,396,190,396,10
52163,224,188,224,10
52164,160,201,160,10
52165,310,189,310,10
52166,459,190,459,10
52167,324,190,324,10
52168,600,213,600,10
52169,588,190,588,10
52170,200,190,200,10
52171,152,190,152,10
52172,460,201,460,10
52173,432,190,432,10
52174,468,190,468,10
52175,165,190,165,10
52176,336,201,336,10
52177,204,210,204,10
52178,184,194,184,10
52179,120,190,120,10
52180,448,190,448,10
52181,3230,190,3230,10
52182,610,190,610,10
52183,128,210,128,10
52184,156,190,156,10
52185,126,190,126,10
52186,904,210,904,10
52187,260,190,260,10
52188,184,190,184,10
52189,2064,213,2064,10
52190,360,190,360,10
52191,36,173,36,1
52192,152,201,152,10
52193,108,190,108,10
52194,1220,210,1220,10
52195,287,190,287,10
52196,448,188,448,10
52197,576,188,576,10
52198,1518,190,1518,10
52199,1269,213,1269,10
52200,580,210,580,10
52203,312,213,312,10
52205,590,213,590,10
52206,280,213,280,10
52207,224,210,224,10
52208,264,213,264,10
52209,581,189,581,10
52210,531,190,531,10
52211,57,213,57,10
52212,22,38,22,10
52213,440,190,440,10
52214,112,190,112,10
52215,112,190,112,10
52216,414,201,414,10
52217,270,190,270,10
52218,243,190,243,10
52219,216,190,216,10
52220,112,210,112,10
52221,18,118,18,1
52222,406,190,406,10
52223,264,190,264,10
52224,189,190,189,10
52225,820,190,820,10
52226,60,173,60,7
52227,162,189,162,10
52228,160,190,160,10
52229,25,190,25,10
52230,132,190,132,10
52233,264,190,264,10
52234,730,201,730,10
52235,240,190,240,10
52236,39,190,39,10
52237,336,213,336,10
52239,864,213,864,10
52240,91,213,91,10
52241,324,190,324,10
52242,240,190,240,10
52243,352,190,352,10
52244,504,213,504,10
52245,160,188,160,10
52246,378,188,378,10
52247,72,190,72,10
52248,112,188,112,10
52250,63,189,63,6
52251,144,190,144,10
52252,384,201,384,10
52253,208,199,208,10
52254,480,210,480,10
52256,858,210,858,10
52257,400,188,400,10
52258,648,213,648,10
52259,162,213,162,10
52260,456,201,456,10
52262,20,190,20,10
52263,819,213,819,10
52265,740,190,740,10
52266,330,210,330,10
52267,81,173,81,7
52268,210,210,210,10
52269,603,200,603,10
52270,456,213,456,10
52271,84,190,84,10
52272,400,213,400,10
52273,15,190,15,10
52274,80,190,80,10
52275,216,190,216,10
52277,153,213,153,10
52279,112,189,112,7
52280,216,190,216,10
52281,2430,201,2430,10
52282,120,190,120,10
52283,252,210,252,10
52284,216,190,216,10
52285,55,213,55,10
52286,152,210,152,10
52287,648,190,648,10
52288,900,210,900,10
52289,112,190,112,10
52290,414,201,414,10
52291,240,190,240,10
52292,352,190,352,10
52293,132,190,132,10
52294,540,201,540,10
52296,126,188,126,10
52297,972,213,972,10
52298,400,190,400,10
52300,98,189,98,8
52302,96,190,96,10
52304,640,190,640,10
52306,232,194,232,8
52307,312,190,312,10
52309,232,213,232,10
52310,240,190,240,10
52311,78,194,78,10
52314,22,118,22,1
52315,96,190,96,10
52316,34,213,34,10
52317,96,190,96,10
52318,300,188,300,10
52319,240,189,240,10
52320,136,201,136,10
52321,135,190,135,10
52323,6,118,6,1
52325,80,190,80,10
52327,512,188,512,10
52328,100,213,100,10
52329,120,190,120,10
52331,81,190,81,10
52333,496,190,496,10
52334,288,190,288,10
52335,423,201,423,10
52336,450,210,450,10
52338,440,190,440,10
52339,51,213,51,10
52340,69,200,69,10
52345,158,213,158,10
52346,280,213,280,10
52347,2100,213,2100,10
52348,749,213,749,10
52351,32,173,32,1
52352,240,190,240,10
52353,240,190,240,10
52358,72,213,72,10
52359,144,210,144,10
52360,138,189,138,10
52361,240,194,240,10
52363,22,213,22,10
52364,189,201,189,10
52365,238,213,238,10
52368,160,173,160,7
52369,374,189,374,10
52371,220,190,220,10
52375,162,189,162,10
52376,319,190,319,10
52379,574,190,574,10
52380,400,189,400,10
52384,710,200,710,10
52385,47,213,47,10
52386,424,213,424,10
52391,1668,213,1668,10
52400,144,201,144,10
52401,152,201,152,10
52404,627,190,627,10
52405,44,190,44,10
52409,576,213,576,10
52411,124,201,124,10
52412,544,213,544,10
52418,168,190,168,10
52423,248,188,248,10
52424,192,190,192,10
52425,665,190,665,10
52426,1248,213,1248,10
52427,632,190,632,10
52428,450,213,450,10
52429,608,188,608,10
52430,56,213,56,8
52431,506,213,506,10
52432,342,173,342,7
52433,1440,213,1440,10
52434,315,213,315,7
52435,1080,213,1080,10
52436,238,190,238,10
52437,2590,213,2590,10
52438,9,20,9,1
52439,1188,213,1188,10
52440,80,188,80,10
52441,416,213,416,10
52442,817,213,817,10
52443,110,173,110,7
52444,1024,213,1024,10
52445,198,201,198,10
52447,1035,213,1035,10
52448,1026,201,1026,10
52449,850,213,850,10
52450,585,190,585,10
52451,1540,213,1540,10
52452,423,190,423,10
52453,495,213,495,10
52454,36,173,36,7
52455,1375,213,1375,10
52456,154,190,154,10
52457,910,213,910,10
52458,682,201,682,10
52459,704,213,704,10
52460,2650,213,2650,10
52461,230,190,230,10
52462,2670,213,2670,10
52463,432,190,432,10
52464,144,190,144,10
52466,1708,213,1708,10
52467,405,201,405,10
52468,450,213,450,10
52469,2497,213,2497,10
52470,390,190,390,10
52471,90,190,90,10
52472,448,190,448,10
52473,208,189,208,10
52474,230,213,230,10
52475,520,190,520,10
52476,104,190,104,10
52477,440,190,440,10
52478,876,213,876,10
52479,558,190,558,10
52480,1170,173,1170,7
52481,308,188,308,10
52482,1560,190,1560,10
52483,6071,213,6071,10
52484,1100,213,1100,10
52485,184,190,184,10
52486,1260,202,1260,10
52487,480,201,480,10
52488,408,190,408,10
52489,2010,213,2010,10
52490,396,190,396,10
52491,140,190,140,10
52492,870,213,870,10
52493,396,190,396,10
52494,1148,210,1148,10
52495,1056,213,1056,10
52496,912,190,912,10
52497,210,201,210,10
52498,1024,213,1024,10
52499,504,188,504,10
52500,162,188,162,10
52501,90,190,90,10
52502,2043,213,2043,10
52503,1512,190,1512,10
52504,960,190,960,10
52505,576,201,576,10
52506,512,213,512,10
52507,130,190,130,10
52508,270,173,270,7
52509,220,190,220,10
52510,480,190,480,10
52511,308,213,308,10
52512,927,190,927,10
52513,1390,213,1390,10
52514,1365,210,1365,10
52515,264,201,264,10
52516,396,190,396,10
52518,1602,213,1602,10
52519,374,189,374,10
52520,253,190,253,10
52521,36,173,36,1
52522,696,201,696,10
52523,154,190,154,10
52524,252,190,252,10
52525,583,213,583,10
52526,200,190,200,10
52528,671,190,671,10
52529,231,194,231,10
52530,220,190,220,10
52531,819,210,819,10
52532,14,20,14,1
52534,320,190,320,10
52535,308,200,308,10
52536,864,201,864,10
52537,90,190,90,10
52538,60,173,60,7
52539,462,194,462,10
52540,308,190,308,10
52541,216,213,216,10
52542,216,210,216,10
52543,2756,207,2756,10
52544,90,208,90,10
52545,153,190,153,10
52546,380,207,380,10
52547,624,190,624,10
52548,192,190,192,10
52549,384,201,384,10
52550,1364,213,1364,10
52551,192,190,192,10
52552,672,194,672,10
52553,1600,213,1600,10
52554,801,213,801,10
52555,224,190,224,10
52556,1215,190,1215,10
52557,464,190,464,10
52558,712,189,712,10
52559,658,190,658,10
52561,112,173,112,7
52562,306,190,306,10
52563,2580,213,2580,10
52564,1456,208,1456,10
52565,360,190,360,10
52566,460,213,460,10
52567,154,201,154,10
52569,126,189,126,10
52570,1812,213,1812,10
52571,1655,213,1655,10
52572,96,190,96,10
52573,840,213,840,10
52574,1445,213,1445,10
52575,670,190,670,10
52576,252,190,252,10
52577,198,190,198,10
52579,76,190,76,10
52580,285,201,285,10
52581,117,190,117,10
52582,690,213,690,10
52583,1080,213,1080,10
52584,1470,213,1470,10
52585,950,213,950,10
52586,329,213,329,10
52587,105,190,105,10
52588,261,210,261,10
52589,588,190,588,10
52590,96,190,96,10
52591,342,213,342,10
52593,477,188,477,10
52594,1460,213,1460,10
52595,208,190,208,10
52596,456,213,456,10
52598,250,213,250,10
52599,264,213,264,10
52600,504,201,504,10
52601,330,190,330,10
52602,216,190,216,10
52603,306,190,306,10
52604,22,190,22,10
52605,5352,213,5352,10
52606,580,213,580,10
52607,1656,201,1656,10
52608,670,190,670,10
52609,385,190,385,10
52610,1200,213,1200,10
52611,26,188,26,10
52612,680,190,680,10
52613,660,201,660,10
52614,423,190,423,10
52615,7400,213,7400,10
52616,54,190,54,10
52618,252,188,252,10
52619,3,118,3,1
52620,624,213,624,10
52621,371,190,371,10
52622,7028,210,7028,10
52623,90,190,90,10
52625,168,190,168,10
52626,288,210,288,10
52627,2639,210,2639,10
52628,32,173,32,7
52629,80,190,80,10
52630,84,173,84,6
52631,87,201,87,10
52632,1248,190,1248,10
52633,24,173,24,1
52634,176,190,176,10
52635,72,190,72,10
52636,290,191,290,10
52637,871,194,871,10
52638,742,213,742,10
52639,80,190,80,10
52640,528,213,528,10
52641,162,201,162,10
52642,660,210,660,10
52643,150,213,150,10
52644,280,208,280,10
52646,30,190,30,10
52647,620,190,620,10
52648,1140,201,1140,10
52649,416,201,416,10
52650,150,173,150,7
52651,1120,201,1120,10
52652,96,190,96,10
52653,80,173,80,7
52654,1464,190,1464,10
52655,5304,189,5304,10
52656,1040,213,1040,10
52657,240,190,240,10
52658,585,213,585,10
52660,500,213,500,10
52662,45,190,45,10
52663,600,201,600,10
52664,1540,213,1540,10
52665,4005,213,4005,10
