userid,bank_income_sum,bank_outcome_sum,bank_amountCha,bank_income_amta,bank_outcome_amta,bank_amtaCha,bank_type_count,bank_type_outcomeCount,bank_type_incomeCount
38122,1317.0,1558.0,241.0,110.0,130.0,20.0,214,115,99
38135,380.0,522.0,143.0,42.0,58.0,16.0,68,41,27
38148,525.0,2224.0,1700.0,40.0,171.0,131.0,245,203,42
38157,713.0,1339.0,626.0,59.0,112.0,52.0,155,101,54
38158,1185.0,3539.0,2353.0,91.0,272.0,181.0,382,296,86
38168,641.0,1281.0,641.0,53.0,107.0,53.0,150,101,49
38169,2065.0,5856.0,3791.0,159.0,450.0,292.0,675,523,152
38174,1437.0,3535.0,2098.0,111.0,272.0,161.0,472,348,124
38175,1490.0,1967.0,476.0,124.0,164.0,40.0,283,175,108
38184,1420.0,2273.0,853.0,118.0,189.0,71.0,314,197,117
38186,701.0,1831.0,1130.0,64.0,166.0,103.0,239,176,63
38188,307.0,1385.0,1078.0,44.0,198.0,154.0,173,145,28
38198,114.0,332.0,218.0,23.0,66.0,44.0,40,30,10
38201,2627.0,4439.0,1811.0,212.0,341.0,129.0,538,345,193
38209,129.0,547.0,417.0,36.0,243.0,208.0,50,41,9
38210,443.0,614.0,171.0,55.0,77.0,21.0,83,48,35
38234,148.0,247.0,99.0,25.0,41.0,16.0,31,19,12
38251,1455.0,4317.0,2862.0,121.0,360.0,239.0,483,370,113
38262,1269.0,1946.0,678.0,98.0,150.0,52.0,251,159,92
38266,2201.0,4781.0,2581.0,183.0,398.0,215.0,582,409,173
38271,547.0,1999.0,1451.0,82.0,167.0,85.0,251,203,48
38277,797.0,2464.0,1666.0,71.0,205.0,134.0,297,232,65
38283,67.0,152.0,86.0,40.0,51.0,11.0,19,14,5
38591,4848.0,9298.0,4449.0,373.0,715.0,342.0,1157,777,380
38592,276.0,477.0,201.0,40.0,38.0,-2.0,67,43,24
38596,283.0,793.0,510.0,94.0,264.0,170.0,97,73,24
38603,1726.0,6230.0,4504.0,173.0,623.0,450.0,707,576,131
38607,4441.0,6724.0,2283.0,342.0,583.0,242.0,867,539,328
38616,2797.0,3419.0,623.0,215.0,263.0,48.0,489,272,217
38625,16038.0,20811.0,4773.0,1234.0,1601.0,367.0,2483,1445,1038
38626,3747.0,7436.0,3689.0,312.0,620.0,307.0,849,573,276
38630,1864.0,5180.0,3316.0,143.0,398.0,255.0,601,458,143
38642,5183.0,13415.0,8232.0,370.0,958.0,588.0,1603,1203,400
38644,1332.0,2922.0,1590.0,133.0,297.0,164.0,356,258,98
38654,2360.0,3522.0,1162.0,182.0,271.0,89.0,523,320,203
38661,1427.0,2273.0,847.0,120.0,189.0,69.0,282,179,103
38676,1356.0,3572.0,2216.0,112.0,275.0,163.0,471,347,124
38687,1689.0,3189.0,1500.0,141.0,266.0,125.0,344,227,117
38691,3655.0,7452.0,3797.0,914.0,1863.0,949.0,829,599,230
38692,2330.0,5586.0,3255.0,194.0,465.0,271.0,635,463,172
38695,1319.0,2531.0,1211.0,110.0,211.0,101.0,317,214,103
38697,3890.0,10573.0,6683.0,299.0,813.0,514.0,1062,794,268
38704,446.0,1172.0,726.0,223.0,586.0,363.0,150,112,38
38712,957.0,2996.0,2040.0,87.0,375.0,288.0,377,297,80
38713,9229.0,24557.0,15327.0,710.0,1889.0,1179.0,3220,2452,768
38716,2728.0,9886.0,7158.0,210.0,760.0,551.0,1028,849,179
38720,350.0,700.0,350.0,200.0,100.0,-100.0,90,62,28
38723,1564.0,2397.0,833.0,120.0,184.0,64.0,332,205,127
38733,1843.0,8996.0,7153.0,142.0,692.0,550.0,965,816,149
38742,5381.0,11792.0,6412.0,414.0,907.0,493.0,1462,1054,408
38745,576.0,989.0,413.0,48.0,82.0,34.0,140,89,51
38756,3717.0,9053.0,5336.0,286.0,696.0,410.0,990,729,261
38764,1200.0,4715.0,3515.0,92.0,363.0,270.0,509,420,89
38765,2326.0,4437.0,2111.0,179.0,341.0,162.0,571,390,181
38775,1963.0,3956.0,1993.0,151.0,304.0,153.0,515,367,148
38780,431.0,977.0,546.0,216.0,488.0,273.0,110,81,29
38784,2596.0,7897.0,5301.0,374.0,1128.0,754.0,1006,777,229
38797,74.0,206.0,132.0,74.0,206.0,132.0,20,15,5
38800,5146.0,12010.0,6865.0,396.0,924.0,528.0,1589,1155,434
38803,876.0,1925.0,1049.0,79.0,148.0,69.0,238,168,70
38810,483.0,1013.0,530.0,74.0,145.0,71.0,107,73,34
38822,3418.0,7980.0,4562.0,285.0,665.0,380.0,912,655,257
38823,7652.0,9232.0,1580.0,638.0,769.0,132.0,1384,788,596
38825,2325.0,8677.0,6352.0,179.0,667.0,489.0,1005,807,198
38831,382.0,1674.0,1291.0,191.0,837.0,646.0,196,164,32
38832,7281.0,30533.0,23253.0,662.0,2776.0,2114.0,3305,2746,559
38839,1846.0,6257.0,4410.0,154.0,521.0,368.0,755,592,163
38843,1210.0,2146.0,936.0,101.0,179.0,78.0,261,173,88
38856,5103.0,9234.0,4131.0,393.0,710.0,318.0,1168,816,352
38862,308.0,609.0,300.0,44.0,87.0,43.0,84,55,29
38871,1019.0,2258.0,1239.0,204.0,452.0,248.0,283,205,78
38909,2184.0,2582.0,398.0,182.0,215.0,33.0,380,212,168
38935,587.0,1552.0,966.0,64.0,155.0,92.0,191,143,48
39276,292.0,511.0,219.0,37.0,71.0,34.0,72,46,26
39278,3728.0,4632.0,904.0,287.0,356.0,70.0,730,423,307
39280,1163.0,4513.0,3349.0,89.0,347.0,258.0,509,422,87
39282,2297.0,6790.0,4493.0,191.0,566.0,374.0,895,687,208
39293,558.0,903.0,346.0,112.0,181.0,69.0,124,78,46
39296,267.0,660.0,393.0,53.0,132.0,79.0,84,63,21
39316,272.0,534.0,262.0,45.0,89.0,44.0,67,45,22
39323,1996.0,8029.0,6033.0,154.0,618.0,464.0,825,677,148
39329,1835.0,3753.0,1918.0,141.0,289.0,148.0,479,327,152
39335,1522.0,2251.0,730.0,138.0,205.0,66.0,298,188,110
39346,4759.0,18288.0,13529.0,793.0,3048.0,2255.0,2000,1621,379
39374,4732.0,9359.0,4627.0,364.0,720.0,356.0,1119,768,351
39381,570.0,1200.0,630.0,63.0,133.0,70.0,145,99,46
39388,782.0,1389.0,607.0,60.0,107.0,47.0,182,118,64
39395,1110.0,2324.0,1214.0,85.0,188.0,103.0,359,244,115
39399,755.0,3667.0,2912.0,58.0,282.0,224.0,384,322,62
39400,1825.0,3061.0,1236.0,140.0,260.0,119.0,411,263,148
39403,2727.0,3616.0,889.0,210.0,278.0,68.0,573,338,235
39406,2323.0,12882.0,10558.0,210.0,991.0,781.0,1487,1305,182
39408,4569.0,7638.0,3070.0,351.0,588.0,236.0,1108,720,388
39409,1111.0,5627.0,4516.0,85.0,466.0,380.0,583,498,85
39410,3089.0,15550.0,12461.0,257.0,1296.0,1038.0,1637,1401,236
39423,1682.0,6665.0,4983.0,140.0,555.0,415.0,798,657,141
39424,451.0,1166.0,715.0,90.0,233.0,143.0,141,103,38
39427,8374.0,14239.0,5865.0,644.0,1095.0,451.0,1740,1153,587
39430,2205.0,5474.0,3269.0,367.0,912.0,545.0,799,580,219
39439,5985.0,11417.0,5432.0,460.0,878.0,418.0,1244,856,388
39445,249.0,804.0,556.0,50.0,161.0,111.0,80,63,17
39451,237.0,544.0,306.0,59.0,136.0,77.0,70,50,20
39453,1019.0,1854.0,836.0,107.0,169.0,62.0,232,153,79
39454,8806.0,12562.0,3756.0,677.0,966.0,289.0,1704,1042,662
39461,2023.0,2411.0,389.0,506.0,603.0,97.0,316,174,142
39492,4214.0,9265.0,5052.0,324.0,713.0,389.0,1104,777,327
39500,4281.0,25163.0,20883.0,329.0,1936.0,1606.0,2661,2334,327
39509,738.0,1589.0,850.0,105.0,227.0,121.0,183,130,53
39515,1339.0,5478.0,4140.0,223.0,913.0,690.0,641,530,111
39519,776.0,2105.0,1329.0,71.0,191.0,121.0,263,193,70
39525,3205.0,8976.0,5772.0,247.0,690.0,444.0,1055,799,256
39528,817.0,2136.0,1319.0,75.0,164.0,89.0,257,190,67
39535,314.0,838.0,524.0,157.0,419.0,262.0,94,69,25
39543,520.0,937.0,417.0,55.0,130.0,75.0,107,69,38
39547,974.0,2723.0,1749.0,75.0,209.0,135.0,300,224,76
39579,3328.0,13940.0,10612.0,277.0,1162.0,884.0,1631,1350,281
39580,1712.0,2334.0,622.0,132.0,180.0,48.0,313,184,129
39582,647.0,1777.0,1130.0,50.0,137.0,87.0,220,169,51
39591,7919.0,13107.0,5188.0,609.0,1008.0,399.0,1592,1035,557
39592,4030.0,12468.0,8438.0,310.0,959.0,649.0,1329,1025,304
39595,1145.0,1864.0,719.0,97.0,143.0,46.0,259,161,98
39603,2027.0,4344.0,2318.0,165.0,334.0,169.0,563,409,154
39604,2698.0,5883.0,3185.0,203.0,420.0,217.0,710,500,210
39639,1228.0,1859.0,631.0,123.0,169.0,46.0,239,146,93
39651,881.0,1469.0,588.0,68.0,113.0,45.0,195,127,68
39653,1079.0,2330.0,1250.0,83.0,179.0,96.0,279,198,81
39671,1196.0,5674.0,4478.0,92.0,436.0,344.0,590,499,91
39674,682.0,1805.0,1123.0,68.0,181.0,112.0,238,173,65
40053,4918.0,9869.0,4951.0,378.0,759.0,381.0,1260,872,388
40057,8006.0,10777.0,2771.0,616.0,829.0,213.0,1318,790,528
40062,15.0,10777.0,10762.0,15.0,561.0,546.0,1,0,1
40073,3115.0,4272.0,1157.0,283.0,388.0,105.0,634,387,247
40079,4880.0,7410.0,2530.0,375.0,570.0,195.0,972,604,368
40087,1090.0,3480.0,2390.0,84.0,268.0,184.0,453,357,96
40093,1299.0,4028.0,2729.0,124.0,373.0,249.0,486,373,113
40094,3264.0,5000.0,1736.0,272.0,417.0,145.0,665,413,252
40139,374.0,727.0,353.0,62.0,121.0,59.0,80,55,25
40140,90.0,525.0,434.0,30.0,175.0,145.0,61,51,10
40167,989.0,2943.0,1954.0,82.0,245.0,163.0,422,324,98
40178,653.0,1121.0,468.0,54.0,93.0,39.0,154,103,51
40183,271.0,697.0,426.0,33.0,59.0,26.0,91,66,25
40188,157.0,326.0,168.0,79.0,163.0,84.0,38,27,11
40215,3831.0,12922.0,9091.0,295.0,994.0,699.0,1446,1133,313
40231,1169.0,3129.0,1961.0,90.0,241.0,151.0,339,257,82
40264,1426.0,9926.0,8500.0,119.0,827.0,708.0,1105,987,118
40286,195.0,426.0,231.0,30.0,35.0,5.0,64,45,19
40287,493.0,2151.0,1658.0,38.0,165.0,128.0,229,190,39
40291,1427.0,2144.0,717.0,119.0,179.0,60.0,287,174,113
40292,920.0,3453.0,2533.0,84.0,314.0,230.0,397,323,74
40295,3600.0,13089.0,9489.0,277.0,1007.0,730.0,1196,961,235
40300,1240.0,3954.0,2714.0,103.0,329.0,226.0,471,364,107
40308,1710.0,6876.0,5166.0,132.0,529.0,397.0,756,625,131
40309,696.0,1324.0,628.0,54.0,102.0,48.0,155,106,49
40311,1219.0,2775.0,1556.0,94.0,213.0,120.0,376,277,99
40312,3134.0,8601.0,5467.0,248.0,662.0,414.0,917,697,220
40322,6564.0,12216.0,5652.0,505.0,940.0,435.0,1318,904,414
40329,129.0,366.0,236.0,26.0,73.0,47.0,39,30,9
40338,2222.0,2776.0,554.0,247.0,308.0,62.0,385,221,164
40361,2266.0,7827.0,5561.0,189.0,652.0,463.0,871,702,169
40368,845.0,3811.0,2966.0,65.0,293.0,228.0,437,365,72
40374,282.0,890.0,607.0,29.0,73.0,44.0,88,66,22
40377,73.0,191.0,119.0,36.0,124.0,87.0,21,16,5
40378,3113.0,6504.0,3390.0,239.0,500.0,261.0,751,522,229
40385,928.0,2170.0,1243.0,85.0,167.0,82.0,318,239,79
40390,4217.0,6763.0,2545.0,324.0,520.0,196.0,918,591,327
40399,2831.0,9095.0,6265.0,243.0,700.0,457.0,990,776,214
40400,1488.0,3670.0,2182.0,124.0,326.0,202.0,455,335,120
40403,297.0,405.0,108.0,74.0,156.0,82.0,67,43,24
40405,3408.0,5147.0,1739.0,262.0,396.0,134.0,734,475,259
40407,496.0,1055.0,559.0,40.0,82.0,42.0,155,109,46
40423,4034.0,13192.0,9159.0,336.0,1099.0,763.0,1403,1120,283
40424,3075.0,5283.0,2208.0,256.0,440.0,184.0,694,451,243
40466,397.0,624.0,226.0,79.0,125.0,45.0,86,54,32
40491,1145.0,4166.0,3021.0,95.0,347.0,252.0,475,382,93
40813,4210.0,7982.0,3772.0,383.0,726.0,343.0,1040,697,343
40815,1019.0,2324.0,1305.0,78.0,179.0,100.0,268,195,73
40820,1261.0,7717.0,6456.0,105.0,643.0,538.0,900,795,105
40821,4672.0,14076.0,9404.0,359.0,1083.0,723.0,1660,1280,380
40832,2019.0,4645.0,2626.0,202.0,464.0,263.0,559,403,156
40857,2044.0,4917.0,2873.0,256.0,615.0,359.0,568,418,150
40860,1509.0,3485.0,1975.0,119.0,268.0,149.0,428,310,118
40871,4173.0,5708.0,1536.0,348.0,476.0,128.0,646,377,269
40882,471.0,1209.0,738.0,94.0,242.0,148.0,150,112,38
40885,2657.0,4356.0,1699.0,204.0,335.0,131.0,599,383,216
40887,4960.0,9041.0,4081.0,451.0,822.0,371.0,1211,800,411
40906,1984.0,5755.0,3771.0,165.0,481.0,315.0,721,577,144
40907,12960.0,15502.0,2542.0,1620.0,1938.0,318.0,2100,1228,872
40936,2446.0,6717.0,4271.0,220.0,560.0,339.0,823,640,183
40946,3721.0,8410.0,4690.0,286.0,647.0,361.0,856,607,249
40952,1246.0,3523.0,2277.0,101.0,271.0,170.0,437,334,103
40960,3272.0,6288.0,3015.0,252.0,484.0,232.0,786,531,255
40966,1934.0,9053.0,7119.0,215.0,1006.0,791.0,995,837,158
40975,984.0,1362.0,378.0,164.0,227.0,63.0,191,116,75
40987,1117.0,2372.0,1255.0,103.0,205.0,102.0,276,194,82
40996,292.0,1235.0,943.0,24.0,95.0,71.0,158,131,27
41002,385.0,1013.0,628.0,32.0,84.0,52.0,125,90,35
41003,520.0,1675.0,1155.0,43.0,140.0,96.0,193,151,42
41004,227.0,366.0,139.0,114.0,183.0,70.0,50,33,17
41024,4113.0,10745.0,6632.0,316.0,827.0,510.0,1158,878,280
41025,3866.0,5064.0,1197.0,322.0,422.0,100.0,651,382,269
41034,455.0,1027.0,572.0,46.0,103.0,56.0,139,99,40
41043,1921.0,3742.0,1821.0,240.0,468.0,228.0,460,306,154
41047,1109.0,4712.0,3603.0,92.0,393.0,300.0,524,435,89
41065,1078.0,1148.0,70.0,83.0,88.0,5.0,169,86,83
41085,2583.0,5594.0,3010.0,199.0,430.0,232.0,629,440,189
41089,1284.0,5171.0,3887.0,99.0,398.0,299.0,617,515,102
41108,1942.0,6152.0,4210.0,149.0,473.0,324.0,739,584,155
41112,2168.0,4829.0,2661.0,167.0,371.0,205.0,556,401,155
41129,1804.0,4482.0,2678.0,310.0,640.0,330.0,522,379,143
41131,3293.0,6316.0,3024.0,282.0,486.0,204.0,704,476,228
41134,165.0,335.0,169.0,83.0,167.0,85.0,44,31,13
41135,2248.0,2861.0,613.0,204.0,260.0,56.0,448,266,182
41136,2199.0,6334.0,4135.0,169.0,487.0,318.0,769,606,163
41149,513.0,685.0,171.0,39.0,54.0,14.0,95,54,41
41153,1619.0,3348.0,1729.0,125.0,258.0,133.0,403,278,125
41162,1162.0,2306.0,1144.0,89.0,177.0,88.0,294,206,88
41187,2001.0,5785.0,3783.0,154.0,445.0,291.0,674,520,154
41193,775.0,1860.0,1085.0,65.0,155.0,90.0,234,170,64
41207,5036.0,12432.0,7396.0,387.0,956.0,569.0,1460,1071,389
41211,889.0,2131.0,1242.0,178.0,426.0,248.0,217,158,59
41219,1272.0,3076.0,1804.0,182.0,439.0,258.0,386,275,111
41246,132.0,255.0,123.0,66.0,128.0,61.0,41,27,14
41254,977.0,1808.0,832.0,98.0,181.0,83.0,248,164,84
41266,1906.0,4017.0,2111.0,147.0,309.0,162.0,493,344,149
41638,1909.0,3239.0,1330.0,212.0,360.0,148.0,454,293,161
41645,2136.0,5181.0,3045.0,164.0,399.0,234.0,608,442,166
41648,10413.0,26179.0,15766.0,868.0,2182.0,1314.0,3108,2285,823
41654,12096.0,18911.0,6815.0,1210.0,1891.0,682.0,2100,1339,761
41664,4071.0,20236.0,16165.0,548.0,1557.0,1009.0,2291,1963,328
41667,1531.0,3459.0,1928.0,118.0,266.0,148.0,469,338,131
41669,3970.0,7056.0,3086.0,305.0,543.0,237.0,923,616,307
41695,1257.0,3212.0,1954.0,107.0,247.0,140.0,398,289,109
41697,842.0,2692.0,1850.0,140.0,449.0,308.0,313,248,65
41698,5134.0,7932.0,2798.0,395.0,610.0,215.0,1136,700,436
41701,5017.0,10180.0,5163.0,386.0,783.0,397.0,1286,899,387
41704,905.0,2257.0,1352.0,91.0,226.0,135.0,284,207,77
41705,1579.0,2165.0,586.0,395.0,541.0,146.0,252,147,105
41720,3040.0,7415.0,4374.0,434.0,1059.0,625.0,782,569,213
41724,4146.0,8525.0,4378.0,319.0,656.0,337.0,1248,882,366
41727,623.0,1217.0,594.0,62.0,122.0,59.0,170,117,53
41735,1547.0,3485.0,1939.0,129.0,290.0,162.0,479,338,141
41760,1422.0,4810.0,3388.0,129.0,437.0,308.0,592,465,127
41768,2140.0,4401.0,2261.0,214.0,440.0,226.0,488,339,149
41774,2855.0,6635.0,3779.0,238.0,553.0,315.0,786,568,218
41776,5363.0,9977.0,4614.0,413.0,767.0,355.0,1296,871,425
41781,657.0,1096.0,438.0,66.0,217.0,151.0,149,94,55
41793,2086.0,1823.0,-263.0,174.0,152.0,-22.0,331,157,174
41797,1956.0,3308.0,1352.0,178.0,301.0,123.0,471,307,164
41807,903.0,2708.0,1806.0,75.0,226.0,150.0,299,231,68
41810,196.0,360.0,163.0,26.0,45.0,19.0,50,33,17
41812,50.0,87.0,38.0,25.0,44.0,19.0,12,8,4
41827,870.0,2001.0,1130.0,67.0,154.0,87.0,265,191,74
41832,1953.0,6232.0,4278.0,244.0,779.0,535.0,686,541,145
41846,260.0,874.0,614.0,22.0,73.0,51.0,95,74,21
41853,4322.0,7795.0,3473.0,332.0,600.0,267.0,1025,687,338
41861,5730.0,15819.0,10089.0,441.0,1217.0,776.0,1859,1459,400
41871,1754.0,6737.0,4983.0,135.0,518.0,383.0,734,598,136
41872,724.0,2610.0,1886.0,56.0,201.0,145.0,335,271,64
41885,284.0,1148.0,864.0,36.0,144.0,108.0,127,103,24
41888,3696.0,8076.0,4381.0,284.0,621.0,337.0,992,722,270
41889,3517.0,8883.0,5366.0,271.0,683.0,413.0,1064,779,285
41890,8726.0,32216.0,23489.0,873.0,3222.0,2349.0,3566,2865,701
41913,473.0,1168.0,696.0,36.0,94.0,58.0,132,96,36
41915,3322.0,4306.0,984.0,277.0,359.0,82.0,679,395,284
41918,97.0,415.0,318.0,26.0,83.0,57.0,43,36,7
41928,1067.0,1545.0,477.0,260.0,309.0,49.0,219,140,79
41933,567.0,2284.0,1717.0,44.0,176.0,132.0,307,248,59
41969,4976.0,9606.0,4630.0,383.0,739.0,356.0,1152,772,380
41975,2247.0,9442.0,7195.0,173.0,726.0,553.0,1061,879,182
41977,1370.0,2999.0,1629.0,114.0,250.0,136.0,339,238,101
41981,2201.0,6944.0,4743.0,275.0,868.0,593.0,835,654,181
42008,1511.0,1496.0,-15.0,122.0,115.0,-7.0,319,164,155
42011,1502.0,7049.0,5547.0,150.0,705.0,555.0,739,621,118
42058,1015.0,5026.0,4011.0,85.0,419.0,334.0,578,494,84
42402,535.0,2202.0,1667.0,59.0,245.0,185.0,245,201,44
42403,1615.0,6056.0,4442.0,147.0,551.0,404.0,737,604,133
42409,801.0,1063.0,262.0,108.0,118.0,10.0,148,85,63
42431,1588.0,3103.0,1516.0,134.0,259.0,125.0,413,282,131
42440,3952.0,6554.0,2603.0,304.0,504.0,200.0,842,548,294
42443,1125.0,2465.0,1340.0,188.0,411.0,223.0,282,199,83
42446,1771.0,3988.0,2217.0,136.0,307.0,171.0,474,333,141
42450,8017.0,14564.0,6547.0,617.0,1120.0,504.0,1942,1285,657
42455,3410.0,8863.0,5453.0,289.0,682.0,393.0,1092,806,286
42459,1528.0,1101.0,-427.0,127.0,92.0,-36.0,190,83,107
42467,5119.0,11651.0,6532.0,394.0,896.0,502.0,1495,1060,435
42501,4986.0,7728.0,2743.0,384.0,594.0,211.0,963,598,365
42515,1583.0,2778.0,1195.0,134.0,231.0,98.0,388,263,125
42516,2907.0,7006.0,4099.0,265.0,539.0,274.0,848,627,221
42534,3108.0,4757.0,1649.0,254.0,366.0,112.0,550,339,211
42536,3125.0,12195.0,9070.0,391.0,1524.0,1134.0,1331,1080,251
42541,808.0,1480.0,672.0,93.0,123.0,30.0,206,139,67
42553,3030.0,6005.0,2975.0,337.0,667.0,331.0,848,603,245
42555,571.0,1281.0,710.0,95.0,225.0,129.0,137,98,39
42560,1517.0,3814.0,2298.0,126.0,318.0,191.0,471,349,122
42576,218.0,424.0,206.0,218.0,424.0,206.0,57,37,20
42596,573.0,1757.0,1184.0,44.0,135.0,91.0,186,142,44
42602,2989.0,9626.0,6637.0,230.0,740.0,511.0,1018,805,213
42603,1750.0,3937.0,2187.0,219.0,492.0,273.0,490,347,143
42608,1848.0,3836.0,1988.0,142.0,295.0,153.0,439,304,135
42609,3583.0,10036.0,6452.0,276.0,772.0,496.0,1254,952,302
42613,1270.0,1482.0,211.0,159.0,185.0,26.0,200,107,93
42630,645.0,1451.0,806.0,92.0,218.0,126.0,182,129,53
42641,2986.0,7771.0,4785.0,230.0,598.0,368.0,1008,749,259
42658,1545.0,2996.0,1451.0,119.0,230.0,112.0,433,300,133
42659,784.0,2162.0,1378.0,86.0,180.0,94.0,242,181,61
42662,317.0,381.0,64.0,26.0,32.0,5.0,54,28,26
42664,1070.0,4275.0,3205.0,89.0,356.0,267.0,499,406,93
42674,1304.0,2201.0,897.0,109.0,189.0,80.0,307,195,112
42689,3092.0,11255.0,8162.0,238.0,866.0,628.0,1243,1006,237
42722,186.0,591.0,405.0,27.0,74.0,47.0,71,56,15
42729,200.0,721.0,521.0,33.0,130.0,97.0,80,63,17
42755,1698.0,2612.0,915.0,136.0,201.0,65.0,386,240,146
43107,591.0,911.0,320.0,49.0,76.0,27.0,118,74,44
43115,185.0,353.0,167.0,31.0,62.0,31.0,49,33,16
43120,185.0,111.0,-74.0,25.0,56.0,31.0,11,11,0
43123,4094.0,7394.0,3300.0,315.0,569.0,254.0,1011,661,350
43133,139.0,208.0,68.0,23.0,35.0,11.0,28,17,11
43139,5456.0,11849.0,6393.0,420.0,911.0,492.0,1518,1071,447
43155,1106.0,4760.0,3654.0,85.0,366.0,281.0,529,443,86
43165,834.0,1672.0,838.0,76.0,152.0,76.0,225,156,69
43169,274.0,1271.0,997.0,22.0,98.0,76.0,139,113,26
43173,1017.0,2773.0,1756.0,92.0,252.0,160.0,377,284,93
43184,4990.0,6452.0,1462.0,384.0,496.0,112.0,908,519,389
43192,1928.0,3034.0,1106.0,161.0,253.0,92.0,373,236,137
43205,1335.0,7015.0,5680.0,121.0,638.0,516.0,741,638,103
43218,7143.0,12211.0,5068.0,549.0,939.0,390.0,1651,1062,589
43223,4894.0,12933.0,8039.0,376.0,995.0,618.0,1475,1114,361
43236,781.0,1113.0,331.0,60.0,86.0,25.0,153,94,59
43239,2559.0,7286.0,4727.0,197.0,560.0,364.0,816,624,192
43244,1036.0,2566.0,1530.0,148.0,367.0,219.0,318,229,89
43252,1089.0,2844.0,1755.0,272.0,711.0,439.0,329,242,87
43266,2274.0,5005.0,2731.0,204.0,385.0,181.0,581,427,154
43271,266.0,637.0,371.0,53.0,127.0,74.0,77,57,20
43273,75.0,303.0,228.0,25.0,101.0,76.0,32,26,6
43296,3474.0,7856.0,4382.0,267.0,604.0,337.0,941,674,267
43299,2850.0,7192.0,4343.0,219.0,553.0,334.0,818,606,212
43306,215.0,223.0,8.0,21.0,22.0,1.0,46,22,24
43328,2218.0,5310.0,3093.0,185.0,443.0,258.0,677,498,179
43329,3713.0,10442.0,6729.0,286.0,803.0,518.0,1280,978,302
43346,1406.0,3309.0,1903.0,156.0,368.0,211.0,429,310,119
43353,2074.0,7848.0,5773.0,173.0,654.0,481.0,908,736,172
43366,3137.0,7161.0,4024.0,627.0,1432.0,805.0,877,630,247
43367,47.0,40.0,-7.0,47.0,40.0,-7.0,9,4,5
43375,1706.0,2791.0,1086.0,131.0,215.0,84.0,363,239,124
43384,3944.0,16504.0,12560.0,303.0,1270.0,966.0,1616,1332,284
43387,238.0,410.0,172.0,119.0,205.0,86.0,41,26,15
43389,2053.0,4630.0,2577.0,158.0,356.0,198.0,537,390,147
43410,180.0,583.0,403.0,29.0,65.0,36.0,78,61,17
43413,1209.0,1653.0,444.0,101.0,138.0,37.0,239,142,97
43427,488.0,1157.0,668.0,41.0,96.0,56.0,135,96,39
43445,1392.0,3945.0,2553.0,134.0,329.0,195.0,516,405,111
43451,647.0,1834.0,1187.0,108.0,306.0,198.0,198,149,49
43453,1072.0,3177.0,2105.0,82.0,244.0,162.0,404,306,98
43468,602.0,2436.0,1834.0,86.0,348.0,262.0,304,248,56
43475,1057.0,2321.0,1265.0,117.0,258.0,141.0,286,199,87
43486,488.0,1403.0,915.0,61.0,175.0,114.0,176,133,43
43493,1589.0,4833.0,3244.0,132.0,403.0,270.0,575,450,125
43499,358.0,1112.0,754.0,64.0,159.0,95.0,143,111,32
43543,544.0,2586.0,2043.0,68.0,326.0,258.0,279,233,46
43565,5523.0,24942.0,19419.0,460.0,2078.0,1618.0,2553,2138,415
43566,265.0,1729.0,1464.0,20.0,133.0,113.0,180,158,22
43946,2589.0,5310.0,2721.0,216.0,442.0,227.0,623,431,192
43954,1794.0,5185.0,3391.0,150.0,432.0,283.0,671,516,155
43960,7043.0,17093.0,10050.0,704.0,1709.0,1005.0,2000,1455,545
43962,1609.0,3294.0,1684.0,124.0,253.0,130.0,392,273,119
43981,1917.0,8306.0,6389.0,147.0,639.0,491.0,902,757,145
43990,362.0,809.0,447.0,181.0,404.0,223.0,104,75,29
43991,2382.0,6013.0,3631.0,199.0,463.0,263.0,711,525,186
43999,2509.0,6469.0,3961.0,209.0,539.0,330.0,891,659,232
44007,6107.0,12576.0,6469.0,611.0,1258.0,647.0,1525,1060,465
44013,5247.0,10138.0,4890.0,437.0,845.0,408.0,1077,722,355
44042,1925.0,2858.0,932.0,160.0,238.0,78.0,403,251,152
44048,104.0,363.0,259.0,81.0,46.0,-35.0,44,34,10
44069,5527.0,9742.0,4215.0,425.0,749.0,324.0,1443,960,483
44073,529.0,1446.0,918.0,41.0,111.0,71.0,168,126,42
44075,1972.0,3202.0,1230.0,152.0,246.0,95.0,483,306,177
44090,3584.0,4953.0,1369.0,276.0,381.0,105.0,700,418,282
44102,6065.0,10111.0,4046.0,467.0,778.0,311.0,1407,952,455
44120,7240.0,10567.0,3327.0,603.0,881.0,277.0,1332,813,519
44121,845.0,2818.0,1973.0,102.0,217.0,115.0,294,233,61
44132,2576.0,3822.0,1246.0,515.0,764.0,249.0,553,351,202
44139,1481.0,3594.0,2113.0,123.0,299.0,176.0,439,318,121
44142,616.0,1451.0,835.0,88.0,207.0,119.0,178,131,47
44145,1105.0,2308.0,1203.0,85.0,178.0,93.0,284,200,84
44154,416.0,2178.0,1762.0,41.0,168.0,127.0,227,193,34
44184,895.0,2876.0,1981.0,76.0,240.0,164.0,353,274,79
44191,1654.0,1807.0,154.0,138.0,183.0,45.0,273,141,132
44208,2390.0,3771.0,1381.0,184.0,290.0,106.0,458,288,170
44224,484.0,1267.0,784.0,46.0,115.0,69.0,136,102,34
44227,371.0,801.0,430.0,53.0,114.0,61.0,107,74,33
