userid,2157-03,2157-04,2157-05,2157-06,2157-07,2157-08,2157-09,2157-10,2157-11,2157-12,2158-01,2158-02,2158-03,2158-06,2158-08
67781,,,,,,,,,41.380355,39.060283,38.883145,20.480988,,,
67782,,,,,,,,19.122349,33.017193,17.70357,,,,,
67783,,,,,,,,,,,,0.0,,,
67784,,,,,,,,60.609454,82.36396,102.318551,58.790679,19.028122,,,
67785,,,,,,,,21.045199,38.434078,37.57196,20.235172,,,,
67786,,,,,,,,,,0.0,,,,,
67787,,,,,,,,,,19.420244,18.911756,18.587198,,,
67788,,,,,,,,,19.612594,18.979895,18.048874,18.384875,18.242362,,
67789,,,,,,,,,,,20.664818,20.128794,,,
67790,,,,,,,,,19.794347,,20.482392,,,,
67791,,,,,,,,,,,0.0,,,,
67793,,,,,,,,,19.814734,,19.98675,,,,
67794,,,,,,,,18.932942,15.997053,16.953947,,,,,
67795,,,,,,,,,,13.938985,19.964931,,,,
67796,,,,,,,,20.664418,40.629761,40.750687,,,,,
67797,,,,,,,,,20.031865,20.042854,,,,,
67798,,,,,,,,,,,21.144372,,,,
67800,,,,,,,,,,,,0.0,,,
67801,,,,,,,,56.83761,78.7254,76.242581,73.947682,39.47783,,,
67802,,,,,,,,,,0.0,,0.0,,,
67803,,,,,,,,,0.0,0.0,0.0,,,,
67804,,,,,,,,,,20.17119,18.868349,,,,
67805,,,,,,,,35.73499,67.78716,53.176724,48.047878,0.0,,,
67806,,,,,,,,,,,19.409415,,,,
67807,,,,,,,,19.24522,19.521854,19.574372,19.574372,,,,
67808,,,,,,,,,0.0,0.0,0.0,,,,
67809,,,,,,,,,,,41.741811,21.101382,20.304635,,
67810,,,,,,,,,,,21.070616,,,,
67811,,,,,,,,,,,18.937333,,,,
67812,,,,,,,,18.991912,19.613947,18.210393,,,,,
67813,,,,,,,,,,,0.0,,,,
67814,,,,,,,,,36.693881,37.048156,39.228555,,,,
67815,,,,,,,,,,,17.854335,,,,
67816,,,,,,,,41.223471,41.280743,43.508438,,,,,
67817,,,,,,,,,,0.0,21.814145,,,,
67818,,,,,,,,0.0,0.0,20.438771,,,,,
67819,,,,,,,,17.433064,17.333492,17.433469,20.052709,,,,
67820,,,,,,,,17.609615,18.366621,19.43379,,,,,
67821,,,,,,,,,,0.0,,,,,
67822,,,,,,,,,,18.949619,19.237301,39.554607,,,
67823,,,,,,,,0.0,0.0,19.973358,,,,,
67824,,,,,,,,22.575608,22.78884,22.37555,20.607116,20.408255,20.781326,,
67825,,,,,,,,,,,,0.0,,,
67826,,,,,,,,,17.830804,17.860082,,,,,
67827,,,,,,,,,,,,18.767298,,,
67828,,,,,,,,,18.57596,19.197937,20.419588,19.403508,,,
67829,,,,,,,,21.001104,40.814086,40.81826,19.971271,,,,
67830,,,,,,,,,16.961561,18.325003,,18.354858,,,
67831,,,,,,,,,58.419314,60.607848,60.1787,40.750729,21.29718,,
67832,,,,,,,,,42.071599,20.307743,35.452948,19.603101,,,
67833,,,,,,,,,,,,59.824297,,,
67834,,,,,,,,19.961982,17.878006,17.82738,17.987663,16.125503,,,
67835,,,,,,,,,18.367775,16.505599,21.872594,,,,
67836,,,,,,,,,,,,0.0,,,
67837,,,,,,,,34.197245,68.989126,54.162019,,,,,
67838,,,,,,,,,20.521701,,,,,,
67839,,,,,,,,,,,20.765025,20.920779,,,
67840,,,,,,,,,,0.0,19.54661,19.465419,,,
67841,,,,,,,,14.657637,13.01852,0.0,,,,,
67842,,,,,,,,,,,,,0.0,,
67843,,,,,,,,,,19.56127,0.0,,,,
67844,,,,,,,,,18.692969,,12.04187,,,,
67845,,,,,,,,0.0,0.0,0.0,,,,,
67846,,,,,,,,,14.892571,,,,,,
67847,,,,,,,,0.0,0.0,20.075528,,0.0,,,
67848,,,,,,,,20.307743,17.243885,17.243885,,,,,
67849,,,,,,,,43.075581,63.974384,64.310745,0.0,,,,
67850,,,,,,,,19.032888,19.08579,18.98059,19.085286,,,,
67852,,,,,,,,,,16.209304,,,,,
67853,,,,,,,,20.60703,16.346905,20.617466,,,,,
67854,,,,,,,,15.916993,17.449185,17.101325,16.917697,17.621699,,,
67855,,,,,,,,,,0.0,,,,,
67856,,,,,,,,,38.510574,34.522206,18.063144,,,,
67857,,,,,,,,,17.825792,18.087133,,,,,
67858,,,,,,,,,,,,20.155986,,,
67859,,,,,,,,,,,0.0,,,,
67860,,,,,,,,,,,0.0,0.0,,,
67861,,,,,,,,35.354744,52.538099,52.417098,17.456606,,,,
67862,,,,,,,,,,0.0,,,,,
67863,,,,,,,,18.500019,,17.684657,,,,,
67864,,,,,,,,,,20.800218,18.417769,18.783519,,,
67865,,,,,,,,,,0.0,18.672394,,,,
67866,,,,,,,,,,0.0,0.0,21.162344,18.878475,,
67867,,,,,,,,17.89867,14.99822,14.71179,,17.73739,,,
67868,,,,,,,,,21.09293,20.788615,21.018187,21.036673,,,
67869,,,,,,,,,,,,,20.408481,,
67870,,,,,,,,,37.819277,38.481337,37.371894,,,,
67871,,,,,,,,,0.0,0.0,,,,,
67872,,,,,,,,21.021253,21.049725,20.682287,20.504118,,,,
67873,,,,,,,,0.0,,0.0,0.0,,,,
67874,,,,,,,,,,,,19.586784,,,
67875,,,,,,,,14.922311,34.300494,32.848611,20.055378,,,,
67876,,,,,,,,,,,17.945256,,,,
67877,,,,,,,,,,,19.684084,,,,
67878,,,,,,,,,20.307743,20.307743,20.534651,,,,
67879,,,,,,,,21.384246,21.374395,21.357565,21.35721,0.0,0.0,,
67880,,,,,,,,36.554353,57.17594,55.773617,,,,,
67881,,,,,,,,,15.652782,17.906552,17.075275,17.479871,,,
67882,,,,,,,,19.002502,40.07638,39.069303,42.140215,,,,
67883,,,,,,,,,,0.0,0.0,,,,
67884,,,,,,,,,17.855879,15.734071,,,,,
67885,,,,,,,,,,,,0.0,0.0,,
67886,,,,,,,,14.44981,0.0,14.44981,0.0,,,,
67887,,,,,,,,,18.339587,19.63134,19.460112,,,,
67888,,,,,,,,0.0,0.0,0.0,19.364063,,,,
67889,,,,,,,,57.281112,77.458578,78.905107,38.267288,,,,
67890,,,,,,,,0.0,0.0,0.0,,,,,
67891,,,,,,,,0.0,0.0,0.0,0.0,,,,
67892,,,,,,,,,20.293519,,,,,,
67893,,,,,,,,,15.71957,18.25281,,,,,
67894,,,,,,,,0.0,,0.0,0.0,,,,
67895,,,,,,,,0.0,,0.0,0.0,,,,
67896,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
67897,,,,,,,,,,,0.0,,,,
67898,,,,,,,,18.594134,18.662878,18.349163,,,,,
67899,,,,,,,,,,,17.652211,,,,
67901,,,,,,,,,16.898701,15.014555,0.0,,,,
67902,,,,,,,,,,,19.606676,,,,
67903,,,,,,,,,,,,16.930332,,,
67904,,,,,,,,18.89189,19.045692,18.764099,19.058808,19.172501,,,
67905,,,,,,,,20.427519,40.963558,42.381343,0.0,,,,
67906,,,,,,,,0.0,0.0,0.0,,,,,
67907,,,,,,,,14.672554,19.985946,14.672954,,,,,
67908,,,,,,,,0.0,19.298059,20.138394,20.291468,,,,
67909,,,,,,,,0.0,0.0,0.0,19.580599,,,,
67910,,,,,,,,,,16.752395,0.0,,,,
67911,,,,,,,,,,,0.0,0.0,,,
67912,,,,,,,,,19.107696,19.060425,19.039866,19.067896,,,
67913,,,,,,,,,,,0.0,0.0,0.0,,
67914,,,,,,,,19.179324,37.791063,17.0683,0.0,,,,
67915,,,,,,,,,11.454088,0.0,19.170748,21.224463,,,
67916,,,,,,,,0.0,0.0,0.0,,,,,
67917,,,,,,,,,,,0.0,,,,
67918,,,,,,,,20.394315,20.439397,19.795726,,,,,
67919,,,,,,,,60.925162,61.121919,61.157414,,,,,
67920,,,,,,,,,19.363369,18.850842,,19.974067,,,
67921,,,,,,,,21.452875,17.993244,17.45663,,,,,
67922,,,,,,,,,0.0,0.0,,0.0,,,
67923,,,,,,,,18.150507,34.282244,35.69271,33.085003,33.990797,,,
67924,,,,,,,,,0.0,19.397083,,,,,
67925,,,,,,,,20.569185,20.920788,0.0,20.782236,20.182431,,,
67926,,,,,,,,,,,19.633137,,,,
67927,,,,,,,,,,,17.949645,17.82598,,,
67928,,,,,,,,19.051193,19.7684,18.895486,,,,,
67929,,,,,,,,,,0.0,0.0,,,,
67930,,,,,,,,,,,,0.0,,,
67931,,,,,,,,16.588463,18.029711,,,,,,
67932,,,,,,,,17.222398,16.752395,0.0,17.847852,,,,
67933,,,,,,,,0.0,0.0,,0.0,,,,
67934,,,,,,,,19.970404,40.026756,20.152859,38.674225,19.241775,,,
67935,,,,,,,,,,,40.414747,,,,
67936,,,,,,,,,0.0,0.0,0.0,18.313409,,,
67937,,,,,,,,16.481635,,14.44981,,,,,
67938,,,,,,,,0.0,0.0,21.497327,21.513842,,,,
67939,,,,,,,,19.86591,39.017333,61.482251,19.700931,,,,
67940,,,,,,,,,,18.074151,,,,,
67941,,,,,,,,,,0.0,0.0,,,,
67942,,,,,,,,39.842028,20.057059,41.257228,3.250972,,,,
67943,,,,,,,,0.0,0.0,0.0,,,,,
67944,,,,,,,,0.0,57.275581,61.206057,58.264282,0.0,,,
67945,,,,,,,,20.186925,17.415237,16.608236,,,,,
67946,,,,,,,,0.0,,0.0,,,,,
67947,,,,,,,,,19.457618,19.461111,19.334303,19.461474,,,
67948,,,,,,,,21.243855,21.1763,,,,,,
67949,,,,,,,,,18.836532,19.029775,18.048436,0.0,0.0,,
67950,,,,,,,,0.0,0.0,0.0,,,,,
67951,,,,,,,,,17.383347,15.780327,35.903131,,,,
67952,,,,,,,,19.258688,37.794243,37.088209,37.034925,,,,
67953,,,,,,,,,,,,,20.375962,,
67954,,,,,,,,,,19.903912,20.475072,20.005672,,,
67955,,,,,,,,,0.0,0.0,20.157584,,,,
67956,,,,,,,,,17.960952,18.511519,0.0,,,,
67957,,,,,,,,18.033329,17.707906,17.718808,,,,,
67958,,,,,,,,,,,0.0,0.0,0.0,,
67959,,,,,,,,,,0.0,0.0,,,,
67960,,,,,,,,18.762118,18.512001,18.353438,,,,,
67961,,,,,,,,0.0,0.0,0.0,0.0,,,,
67962,,,,,,,,,20.624845,20.633959,20.680783,19.078569,,,
67963,,,,,,,,,19.198058,20.477322,20.477322,,,,
67964,,,,,,,,0.0,63.981366,43.277598,84.354934,82.748551,,,
67965,,,,,,,,,,,,21.473766,,,
67966,,,,,,,,18.376721,40.914723,40.272564,36.499897,,,,
67967,,,,,,,,0.0,17.993981,20.660746,20.001606,20.006638,,,
67968,,,,,,,,19.520348,19.092497,19.455777,,,,,
67969,,,,,,,,,,,,0.0,,,
67970,,,,,,,,,,,,,19.995397,,
67971,,,,,,,,,20.479592,18.230356,,,,,
67972,,,,,,,,,,0.0,,,,,
67973,,,,,,,,14.336642,17.93148,0.0,18.361833,0.0,,,
67974,,,,,,,,,,,18.305971,17.966565,,,
67975,,,,,,,,0.0,0.0,0.0,0.0,,,,
67976,,,,,,,,,,16.879248,,,,,
67977,,,,,,,,,,,13.478272,13.494,,,
67978,,,,,,,,37.733525,20.542145,18.484342,75.241972,,,,
67979,,,,,,,,,,37.312271,37.648582,,,,
67980,,,,,,,,21.435014,21.353758,19.01421,19.06198,,,,
67981,,,,,,,,16.206287,15.489203,15.229593,14.934702,,,,
67982,,,,,,,,,19.130546,20.222956,20.145515,,,,
67983,,,,,,,,0.0,0.0,0.0,,,,,
67984,,,,,,,,,,,0.0,,,,
67985,,,,,,,,,,0.0,0.0,,,,
67986,,,,,,,,,,,19.891418,,,,
67987,,,,,,,,,,,,0.0,,,
67988,,,,,,,,20.899081,0.0,43.215905,21.816034,21.927131,43.535996,,
67989,,,,,,,,,0.0,0.0,0.0,,,,
67990,,,,,,,,,,,0.0,,,,
67991,,,,,,,,,,18.380811,18.775676,17.695327,,,
67992,,,,,,,,,,,,0.0,,,
67993,,,,,,,,19.263761,39.235032,38.417428,38.547173,18.720681,,,
67994,,,,,,,,,19.115906,19.115906,21.637998,20.940533,40.044219,,
67995,,,,,,,,,,,,20.544192,,,
67996,,,,,,,,,37.632686,36.065472,55.238313,,,,
67997,,,,,,,,,0.0,0.0,0.0,,,,
67998,,,,,,,,,20.032036,20.230775,20.398204,,,,
67999,,,,,,,,,,,0.0,,,,
68000,,,,,,,,,,,,20.152408,,,
68001,,,,,,,,0.0,0.0,0.0,0.0,,,,
68002,,,,,,,,,,,19.362067,,0.0,,
68003,,,,,,,,,,19.973394,,,,,
68004,,,,,,,,,,0.0,18.074177,,,,
68005,,,,,,,,,,19.733711,,,,,
68006,,,,,,,,,58.111453,20.848758,,,,,
68008,,,,,,,,19.653297,37.440902,59.21243,39.007293,,,,
68009,,,,,,,,36.030394,17.804806,22.062783,21.583599,40.923482,0.0,,
68010,,,,,,,,35.275566,55.78222,56.035686,56.05407,,,,
68011,,,,,,,,,0.0,,,,,,
68012,,,,,,,,,18.632692,,,,,,
68013,,,,,,,,80.227584,101.204652,82.74094,81.596476,,,,
68014,,,,,,,,,,,0.0,,,,
68017,,,,,,,,,,40.18624,19.110415,,,,
68018,,,,,,,,43.280902,62.653831,,,,,,
68019,,,,,,,,,18.162833,,18.83716,,,,
68020,,,,,,,,0.0,75.728047,78.797683,61.570672,20.5094,,,
68022,,,,,,,,20.47447,60.10028,57.514721,57.029898,,,,
68023,,,,,,,,,0.0,,0.0,,,,
68025,,,,,,,,20.69777,57.807203,58.631175,57.55895,57.837435,,,
68026,,,,,,,,,0.0,,,,,,
68027,,,,,,,,,,,,0.0,,,
68028,,,,,,,,,23.099745,23.032857,22.133266,,,,
68029,,,,,,,,0.0,0.0,0.0,0.0,,,,
68031,,,,,,,,,,,,0.0,,,
68032,,,,,,,,,34.226436,36.245696,34.952321,16.224762,,,
68033,,,,,,,,,,20.143037,0.0,,,,
68034,,,,,,,,,18.767944,18.470328,19.810609,,,,
68036,,,,,,,,,20.176657,18.552453,20.176657,19.935919,,,
68037,,,,,,,,18.61417,19.043469,18.625027,,,,,
68039,,,,,,,,17.136806,32.464878,33.01777,31.671389,,,,
68040,,,,,,,,,20.255024,19.460825,19.775105,18.340915,,,
68042,,,,,,,,19.765198,19.355458,19.362843,,,,,
68043,,,,,,,,19.578104,38.706117,36.866445,37.176183,18.349396,,,
68044,,,,,,,,18.729942,41.856107,22.422465,0.0,,,,
68045,,,,,,,,32.533452,29.362837,29.112069,19.060649,,,,
68047,,,,,,,,18.252486,21.097362,60.078089,61.564856,41.190775,19.797491,,
68048,,,,,,,,38.571543,52.514402,38.950284,,,,,
68051,,,,,,,,,,20.308729,20.162829,20.154359,19.081222,,
68052,,,,,,,,18.579352,37.124281,36.997236,18.585248,,,,
68053,,,,,,,,,0.0,,18.871784,,,,
68054,,,,,,,,38.148545,37.730565,,,,,,
68055,,,,,,,,37.984983,78.233914,60.623461,58.014589,76.188184,17.15786,,
68056,,,,,,,,,,,21.252204,,,,
68057,,,,,,,,37.354624,40.333641,79.936399,81.343534,40.55765,42.391378,,
68058,,,,,,,,,,,,21.817286,,,
68060,,,,,,,,,36.915446,35.570652,37.116779,35.579834,,,
68061,,,,,,,,,,,18.949619,,19.185131,,
68062,,,,,,,,19.370786,0.0,0.0,,,,,
68063,,,,,,,,19.903206,55.51972,55.078612,51.608824,51.166298,,,
68064,,,,,,,,,20.569887,20.566915,18.765476,,18.156406,,
68065,,,,,,,,59.081113,59.007755,59.093221,59.041093,,,,
68066,,,,,,,,,,,,0.0,19.866532,,
68067,,,,,,,,14.44881,19.43256,16.555893,,,,,
68069,,,,,,,,17.815484,18.722593,38.118358,36.819684,19.381557,,,
68070,,,,,,,,17.845039,61.286636,82.854966,63.910018,,,,
68071,,,,,,,,38.157156,19.714322,,,,,,
68072,,,,,,,,,16.935091,17.014644,16.975258,16.899737,,,
68073,,,,,,,,35.838129,60.176831,62.907316,35.513007,,,,
68074,,,,,,,,0.0,,0.0,38.207235,38.718473,0.0,,
68075,,,,,,,,0.0,19.781688,15.910632,19.75342,17.601113,,,
68076,,,,,,,,,103.302526,81.828636,81.764484,18.396234,,,
68077,,,,,,,,,18.054723,17.728802,36.038186,,,,
68078,,,,,,,,20.832028,20.710261,,,,,,
68079,,,,,,,,21.729128,21.728611,21.729362,21.72868,21.72837,0.0,,
68080,,,,,,,,19.132635,,,,,,,
68081,,,,,,,,38.95434,41.36673,39.897666,20.153597,,36.324798,,
68082,,,,,,,,17.228629,34.911035,34.502546,,,,,
68084,,,,,,,,21.701084,,,,,,,
68085,,,,,,,,,0.0,0.0,0.0,,,,
68086,,,,,,,,17.88557,17.542669,16.947139,,,20.536091,,
68087,,,,,,,,18.882826,18.316521,,16.870622,,,,
68088,,,,,,,,,0.0,21.019653,20.50738,20.504203,20.697191,,
68089,,,,,,,,,,,20.684992,19.09083,19.09083,,
68090,,,,,,,,20.181596,19.994819,20.454609,20.256397,,,,
68091,,,,,,,,,22.086212,,,,,,
68092,,,,,,,,,19.758543,19.211616,19.873878,,,,
68093,,,,,,,,17.05361,18.55947,37.702254,57.263542,,,,
68094,,,,,,,,0.0,17.055089,17.316572,19.850474,18.569001,0.0,,
68095,,,,,,,,,,21.151074,19.867948,,,,
68096,,,,,,,,,,,,20.121245,,,
68097,,,,,,,,,,,0.0,,,,
68098,,,,,,,,,,0.0,,,,,
68100,,,,,,,,,,16.303683,19.808495,,,,
68101,,,,,,,,13.651303,0.0,19.247664,13.651303,,,,
68102,,,,,,,,37.842513,53.551579,57.402026,17.115092,,,,
68103,,,,,,,,,20.755016,20.86121,20.808719,20.760207,,,
68105,,,,,,,,39.293212,60.607462,60.492828,59.750661,39.194923,0.0,,
68106,,,,,,,,,0.0,0.0,0.0,,,,
68107,,,,,,,,37.314212,35.949871,36.841348,0.0,,,,
68108,,,,,,,,84.859894,85.006198,61.779337,84.978017,62.118895,,,
68109,,,,,,,,0.0,79.723779,,,,,,
68110,,,,,,,,18.745052,58.690831,57.533775,57.019746,37.346146,,,
68111,,,,,,,,,,0.0,0.0,0.0,,,
68112,,,,,,,,,18.258692,18.962404,20.918252,41.76336,,,
68113,,,,,,,,,0.0,0.0,0.0,,,,
68114,,,,,,,,35.962599,53.39111,50.119705,51.000419,17.83111,,,
68116,,,,,,,,,,,20.72273,,,,
68118,,,,,,,,,,19.151026,,,,,
68120,,,,,,,,,19.05498,15.94921,14.805384,16.872043,0.0,,
68121,,,,,,,,,0.0,0.0,0.0,0.0,,,
68122,,,,,,,,21.054295,20.807045,22.134835,22.20985,,,,
68126,,,,,,,,,,0.0,0.0,,,,
68127,,,,,,,,,,0.0,0.0,,,,
68128,,,,,,,,,0.0,0.0,0.0,,,,
68129,,,,,,,,,39.150625,39.363849,36.135868,,,,
68130,,,,,,,,,0.0,0.0,0.0,0.0,,,
68131,,,,,,,,18.844827,54.173104,52.744487,56.112677,,,,
68132,,,,,,,,40.466081,39.773267,60.892217,81.615854,,,,
68133,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,
68134,,,,,,,,,0.0,0.0,0.0,,,,
68135,,,,,,,,,,17.005951,16.488039,,0.0,,
68136,,,,,,,,36.621109,53.504706,54.383843,15.552912,,,,
68139,,,,,,,,17.685071,,17.192165,17.202132,,,,
68140,,,,,,,,,,,,0.0,,,
68141,,,,,,,,,16.95884,18.25032,17.029079,18.123119,,,
68144,,,,,,,,20.443896,20.331738,0.0,,,,,
68145,,,,,,,,17.099206,,,,,,,
68147,,,,,,,,,,30.972372,0.0,,,,
68149,,,,,,,,,19.664419,37.761013,40.164223,,,,
68150,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
68152,,,,,,,,,19.368377,55.807327,55.830061,19.443563,18.61027,,
68154,,,,,,,,,,,,,0.0,,
68155,,,,,,,,0.0,0.0,0.0,0.0,,,,
68156,,,,,,,,16.40468,18.740249,18.270528,57.414727,18.2685,,,
68158,,,,,,,,18.927374,38.176501,0.856928,19.054084,,,,
68159,,,,,,,,,,,17.260988,,,,
68160,,,,,,,,,0.0,0.0,0.0,,,,
68161,,,,,,,,,0.0,0.0,0.0,0.0,,,
68163,,,,,,,,,19.434785,0.0,,,,,
68164,,,,,,,,0.0,0.0,0.0,,,,,
68165,,,,,,,,19.086721,19.068784,19.06384,38.41519,18.395016,,,
68166,,,,,,,,,0.0,,,,,,
68167,,,,,,,,,,,,22.054953,,,
68169,,,,,,,,19.391452,17.237903,38.167179,20.070028,,,,
68170,,,,,,,,0.0,19.794839,20.206088,39.714202,39.234331,19.878311,,
68171,,,,,,,,43.284985,38.853036,,,,,,
68173,,,,,,,,54.9588,37.725422,40.426262,,,,,
68174,,,,,,,,,0.0,0.0,,,,,
68175,,,,,,,,,,,,0.0,,,
68178,,,,,,,,0.0,19.963238,57.01768,57.445472,37.582916,,,
68179,,,,,,,,,18.723548,19.273099,19.293544,,,,
68181,,,,,,,,62.500297,82.759466,104.191861,105.038329,20.942954,20.930354,,
68182,,,,,,,,16.026931,16.146709,16.802565,13.764632,15.678719,,,
68183,,,,,,,,,,,,16.87916,52.716053,,
68184,,,,,,,,20.226994,20.654368,21.131401,0.0,,,,
68186,,,,,,,,,,,20.547378,19.668813,,,
68187,,,,,,,,,,,0.0,,,,
68188,,,,,,,,18.395267,,,,,,,
68189,,,,,,,,14.950282,,,,,,,
68190,,,,,,,,35.80842,18.789033,,,,,,
68191,,,,,,,,19.738524,54.096962,50.929204,34.953341,,,,
68192,,,,,,,,,,,19.97827,,,,
68193,,,,,,,,,106.193455,38.03228,107.434647,42.994021,,,
68194,,,,,,,,,,19.463839,19.221062,20.164662,,,
68195,,,,,,,,28.745784,39.499514,59.687378,40.224453,,,,
68197,,,,,,,,20.034734,19.253191,18.774862,19.720265,19.928401,19.922683,,
68198,,,,,,,,,,0.0,0.0,20.408481,0.0,,
68199,,,,,,,,,17.859587,17.83094,19.052046,17.885215,,,
68200,,,,,,,,19.555719,14.44981,14.44981,16.06304,,,,
68202,,,,,,,,,,,0.0,,,,
68203,,,,,,,,,,,0.0,,,,
68204,,,,,,,,37.941364,74.55678,74.372511,57.05075,17.851007,,,
68205,,,,,,,,,,,,21.357715,,,
68206,,,,,,,,16.203261,16.434735,20.644317,17.01422,19.617768,,,
68207,,,,,,,,,21.103483,0.0,20.520385,0.0,,,
68209,,,,,,,,19.555755,18.657639,32.516103,19.06839,34.579812,,,
68210,,,,,,,,,,,42.569247,,,,
68213,,,,,,,,,,,20.883274,20.883274,,,
68214,,,,,,,,18.1706,36.536515,37.369919,55.911981,37.822676,0.0,,
68215,,,,,,,,,21.021338,21.42689,20.762005,,,,
68216,,,,,,,,,,16.442808,16.565885,16.707293,,,
68217,,,,,,,,19.569583,19.544636,19.910686,20.518398,19.475301,,,
68218,,,,,,,,,17.822402,18.089656,16.277419,,,,
68219,,,,,,,,,0.0,0.0,0.0,0.0,,,
68220,,,,,,,,0.0,40.006528,54.665031,53.394979,19.986181,,,
68221,,,,,,,,20.761112,,,,,,,
68222,,,,,,,,,,37.206231,17.494332,,,,
68223,,,,,,,,38.773653,19.986218,37.591365,,,,,
68224,,,,,,,,,19.974045,19.971291,,,,,
68225,,,,,,,,0.0,,0.0,19.165179,,,,
68227,,,,,,,,,37.135562,35.695032,35.998611,36.794845,18.087159,,
68228,,,,,,,,,,19.914391,19.870665,,,,
68229,,,,,,,,,,0.0,0.0,0.0,,,
68230,,,,,,,,,,20.428635,19.353012,,,,
68231,,,,,,,,21.152743,19.574464,20.430964,20.209019,,,,
68232,,,,,,,,18.305262,18.368689,,,,,,
68233,,,,,,,,19.049032,19.083689,17.816122,,,,,
68234,,,,,,,,60.056481,76.382169,98.922403,39.424937,,,,
68235,,,,,,,,0.0,,0.0,,,,,
68236,,,,,,,,,0.0,0.0,0.0,0.0,,,
68237,,,,,,,,21.581628,42.763088,40.305132,82.012567,82.615805,,,
68238,,,,,,,,,39.580251,76.826242,98.413318,,,,
68239,,,,,,,,,39.793181,58.358618,54.753349,36.482609,0.0,,
68240,,,,,,,,74.272722,74.742473,74.833501,74.653916,76.568527,,,
68242,,,,,,,,,19.874795,19.896763,19.979437,19.758325,19.806632,,
68243,,,,,,,,,15.463227,15.3072,14.692364,,,,
68244,,,,,,,,,,,19.983673,13.063517,,,
68245,,,,,,,,19.992249,20.109433,20.543897,19.772766,0.0,,,
68246,,,,,,,,16.698941,19.047452,39.698052,16.974658,,,,
68247,,,,,,,,,,,19.784459,,,,
68248,,,,,,,,0.0,0.0,,,,,,
68250,,,,,,,,,17.309092,,,,,,
68251,,,,,,,,,,14.853941,14.722886,0.0,,,
68252,,,,,,,,18.720199,18.694655,,0.0,0.0,,,
68253,,,,,,,,,,19.750125,19.748377,19.750624,19.737824,,
68254,,,,,,,,19.470471,37.873137,38.105824,19.453585,,,,
68255,,,,,,,,20.342032,38.918384,40.668663,,,,,
68257,,,,,,,,,,,,20.570951,,,
68259,,,,,,,,,36.158021,36.312056,38.659705,37.827982,61.167599,,
68260,,,,,,,,,,20.183785,21.01636,41.605384,,,
68261,,,,,,,,,,17.026231,20.528369,,,,
68263,,,,,,,,,,,20.186692,0.0,,,
68264,,,,,,,,,0.0,0.0,0.0,0.0,,,
68265,,,,,,,,,,19.745461,19.081622,19.15907,,,
68266,,,,,,,,,,,,0.0,,,
68267,,,,,,,,,14.44981,19.485138,14.44981,14.44981,,,
68268,,,,,,,,,,,20.661367,,,,
68269,,,,,,,,0.0,,19.05498,38.802607,,,,
68270,,,,,,,,17.400466,0.0,17.684854,19.918039,0.0,,,
68271,,,,,,,,,,54.030339,,,,,
68273,,,,,,,,,,,,0.0,,,
68274,,,,,,,,20.445427,21.459964,20.287367,0.0,,,,
68275,,,,,,,,18.550799,18.550219,17.66027,,,,,
68276,,,,,,,,53.890441,37.400181,55.587472,51.666127,17.237903,,,
68277,,,,,,,,32.170252,66.065253,,,,,,
68278,,,,,,,,42.680688,127.190189,,,,,,
68279,,,,,,,,21.481735,,,,,,,
68280,,,,,,,,,,,20.248739,,,,
68281,,,,,,,,20.784269,,,,,,,
68282,,,,,,,,18.163991,16.274359,19.758347,,,,,
68283,,,,,,,,16.729433,79.342969,75.286289,0.0,,,,
68284,,,,,,,,,,,0.0,0.0,0.0,,
68285,,,,,,,,35.611637,76.848143,71.345239,79.603762,21.556909,,,
68286,,,,,,,,19.977253,18.937564,,,,,,
68287,,,,,,,,,18.367049,17.622642,17.579745,,,,
68288,,,,,,,,17.116725,36.069899,,,,,,
68292,,,,,,,,0.0,0.0,0.0,20.742574,,,,
68294,,,,,,,,0.0,,0.0,0.0,,,,
68295,,,,,,,,,,38.647691,37.543825,,,,
68298,,,,,,,,,18.31116,17.307228,15.06256,,,,
68299,,,,,,,,,40.394607,40.23794,20.313447,,,,
68300,,,,,,,,0.0,17.248797,19.057492,19.673403,,,,
68301,,,,,,,,,,,,0.0,,,
68303,,,,,,,,,,,19.699278,19.025551,18.240704,,
68304,,,,,,,,39.769853,19.609919,39.738231,,,,,
68306,,,,,,,,19.050219,19.025911,19.054079,20.066463,,,,
68307,,,,,,,,,,,,0.0,0.0,,
68308,,,,,,,,,0.0,0.0,,,,,
68309,,,,,,,,20.789287,19.782108,21.160769,19.218662,42.773486,20.880577,,
68310,,,,,,,,,0.0,0.0,35.416625,,0.0,,
68311,,,,,,,,19.801485,42.067022,40.124078,0.0,,,,
68312,,,,,,,,,35.357795,18.355513,17.540852,17.152345,,,
68314,,,,,,,,,18.771144,39.253087,18.822221,,,,
68315,,,,,,,,20.283011,19.50509,,,,,,
68316,,,,,,,,,,,,0.0,,,
68317,,,,,,,,,23.10682,17.955442,,,,,
68318,,,,,,,,,,,,0.0,,,
68320,,,,,,,,,0.0,0.0,0.0,,,,
68322,,,,,,,,,,0.0,,,,,
68323,,,,,,,,18.230881,,,,,,,
68324,,,,,,,,,,,19.845594,,,,
