userid,avgMon_count,avgMon_mean,avgMon_modern,avgMon_max
56025,60.0,115.0,60.0,4.0
56026,128.0,121.0,128.0,3.0
56027,169.0,111.0,169.0,4.0
56029,56.0,104.0,56.0,3.0
56030,228.0,96.0,228.0,4.0
56031,27.0,110.0,27.0,3.0
56032,72.0,104.0,72.0,2.0
56033,200.0,131.0,200.0,4.0
56034,244.0,85.0,244.0,3.0
56035,259.0,107.0,259.0,4.0
56036,108.0,102.0,108.0,3.0
56037,210.0,119.0,210.0,3.0
56038,84.0,105.0,84.0,3.0
56039,286.0,101.0,286.0,3.0
56040,261.0,111.0,261.0,3.0
56041,156.0,116.0,156.0,4.0
56042,351.0,120.0,351.0,4.0
56043,308.0,111.0,308.0,4.0
56045,160.0,114.0,160.0,4.0
56046,328.0,109.0,328.0,4.0
56047,459.0,107.0,459.0,4.0
56048,358.0,116.0,358.0,3.0
56049,130.0,104.0,130.0,4.0
56050,150.0,114.0,150.0,4.0
56051,36.0,128.0,36.0,1.0
56052,601.0,111.0,601.0,4.0
56053,144.0,113.0,144.0,3.0
56054,288.0,85.0,288.0,3.0
56055,126.0,100.0,126.0,4.0
56056,235.0,108.0,235.0,3.0
56057,208.0,100.0,208.0,4.0
56058,260.0,100.0,260.0,4.0
56059,462.0,108.0,462.0,4.0
56060,154.0,109.0,154.0,4.0
56061,270.0,108.0,270.0,4.0
56062,117.0,118.0,117.0,4.0
56063,104.0,97.0,104.0,4.0
56064,407.0,102.0,407.0,4.0
56065,188.0,110.0,188.0,4.0
56066,255.0,90.0,255.0,4.0
56067,185.0,114.0,185.0,4.0
56068,224.0,114.0,224.0,4.0
56069,398.0,117.0,398.0,4.0
56070,220.0,105.0,220.0,4.0
56072,130.0,109.0,130.0,3.0
56074,162.0,121.0,162.0,3.0
56075,126.0,123.0,126.0,4.0
56076,237.0,102.0,237.0,3.0
56077,312.0,114.0,312.0,4.0
56078,860.0,116.0,860.0,4.0
56079,101.0,114.0,101.0,3.0
56080,835.0,113.0,835.0,4.0
56081,150.0,104.0,150.0,3.0
56082,145.0,113.0,145.0,3.0
56083,1004.0,114.0,1004.0,4.0
56084,120.0,107.0,120.0,4.0
56085,389.0,110.0,389.0,4.0
56086,274.0,110.0,274.0,4.0
56087,154.0,113.0,154.0,4.0
56088,122.0,108.0,122.0,3.0
56089,163.0,115.0,163.0,3.0
56090,110.0,114.0,110.0,4.0
56091,112.0,118.0,112.0,4.0
56092,135.0,116.0,135.0,4.0
56093,94.0,103.0,94.0,3.0
56094,171.0,119.0,171.0,4.0
56095,147.0,113.0,147.0,4.0
56097,207.0,103.0,207.0,3.0
56098,160.0,130.0,160.0,4.0
56099,63.0,104.0,63.0,3.0
56100,374.0,99.0,374.0,3.0
56101,129.0,111.0,129.0,3.0
56102,162.0,113.0,162.0,4.0
56103,16.0,146.0,16.0,1.0
56104,112.0,99.0,112.0,4.0
56105,220.0,97.0,220.0,4.0
56106,162.0,100.0,162.0,4.0
56107,297.0,116.0,297.0,4.0
56110,190.0,118.0,190.0,4.0
56111,120.0,110.0,120.0,4.0
56112,81.0,102.0,81.0,3.0
56113,133.0,119.0,133.0,4.0
56114,264.0,118.0,264.0,3.0
56115,194.0,113.0,194.0,4.0
56116,180.0,110.0,180.0,4.0
56117,111.0,110.0,111.0,4.0
56118,91.0,98.0,91.0,4.0
56119,126.0,100.0,126.0,4.0
56120,518.0,109.0,518.0,4.0
56121,24.0,131.0,24.0,1.0
56122,332.0,116.0,332.0,3.0
56123,145.0,112.0,145.0,2.0
56124,99.0,70.0,99.0,2.0
56125,112.0,106.0,112.0,3.0
56126,84.0,98.0,84.0,4.0
56127,126.0,113.0,126.0,3.0
56128,316.0,109.0,316.0,4.0
56129,492.0,113.0,492.0,4.0
56130,135.0,96.0,135.0,3.0
56131,218.0,105.0,218.0,4.0
56132,54.0,105.0,54.0,2.0
56133,37.0,120.0,37.0,3.0
56134,312.0,114.0,312.0,4.0
56135,374.0,103.0,374.0,4.0
56136,68.0,95.0,68.0,4.0
56137,155.0,97.0,155.0,4.0
56138,414.0,122.0,414.0,3.0
56139,304.0,113.0,304.0,4.0
56140,108.0,94.0,108.0,4.0
56141,161.0,112.0,161.0,3.0
56142,176.0,120.0,176.0,4.0
56143,243.0,116.0,243.0,4.0
56144,213.0,106.0,213.0,4.0
56145,270.0,121.0,270.0,4.0
56146,1041.0,107.0,1041.0,3.0
56147,50.0,87.0,50.0,4.0
56148,642.0,116.0,642.0,4.0
56149,175.0,107.0,175.0,4.0
56150,136.0,116.0,136.0,3.0
56151,150.0,124.0,150.0,4.0
56152,167.0,113.0,167.0,3.0
56153,72.0,107.0,72.0,3.0
56154,110.0,109.0,110.0,3.0
56155,245.0,110.0,245.0,4.0
56156,279.0,102.0,279.0,4.0
56157,136.0,115.0,136.0,4.0
56158,245.0,111.0,245.0,3.0
56159,118.0,118.0,118.0,3.0
56160,240.0,114.0,240.0,4.0
56161,26.0,118.0,26.0,3.0
56163,255.0,110.0,255.0,4.0
56164,450.0,117.0,450.0,4.0
56165,220.0,122.0,220.0,3.0
56166,1082.0,115.0,1082.0,4.0
56167,100.0,114.0,100.0,4.0
56168,32.0,128.0,32.0,1.0
56169,128.0,121.0,128.0,4.0
56170,173.0,106.0,173.0,3.0
56171,258.0,99.0,258.0,3.0
56172,187.0,97.0,187.0,4.0
56173,148.0,102.0,148.0,3.0
56174,225.0,110.0,225.0,3.0
56175,162.0,115.0,162.0,4.0
56176,47.0,120.0,47.0,3.0
56177,80.0,112.0,80.0,3.0
56178,47.0,107.0,47.0,4.0
56179,135.0,116.0,135.0,4.0
56181,207.0,112.0,207.0,3.0
56182,305.0,118.0,305.0,4.0
56184,64.0,104.0,64.0,3.0
56185,378.0,126.0,378.0,4.0
56186,192.0,115.0,192.0,4.0
56187,152.0,113.0,152.0,4.0
56189,17.0,119.0,17.0,3.0
56190,20.0,89.0,20.0,1.0
56191,40.0,104.0,40.0,4.0
56192,96.0,127.0,96.0,3.0
56193,143.0,98.0,143.0,4.0
56194,215.0,107.0,215.0,4.0
56195,78.0,103.0,78.0,3.0
56196,136.0,104.0,136.0,3.0
56197,144.0,129.0,144.0,3.0
56198,128.0,112.0,128.0,3.0
56200,909.0,114.0,909.0,4.0
56201,188.0,115.0,188.0,4.0
56203,173.0,112.0,173.0,4.0
56204,2362.0,108.0,2362.0,4.0
56205,120.0,104.0,120.0,3.0
56206,123.0,115.0,123.0,3.0
56207,208.0,110.0,208.0,4.0
56208,163.0,125.0,163.0,4.0
56209,101.0,104.0,101.0,3.0
56210,158.0,104.0,158.0,3.0
56211,259.0,107.0,259.0,4.0
56212,109.0,115.0,109.0,4.0
56213,70.0,112.0,70.0,4.0
56214,198.0,108.0,198.0,4.0
56215,180.0,124.0,180.0,4.0
56216,143.0,111.0,143.0,4.0
56217,46.0,96.0,46.0,4.0
56218,153.0,124.0,153.0,4.0
56219,188.0,117.0,188.0,4.0
56220,170.0,105.0,170.0,4.0
56221,452.0,109.0,452.0,4.0
56222,180.0,112.0,180.0,4.0
56223,480.0,109.0,480.0,4.0
56224,96.0,111.0,96.0,4.0
56225,108.0,103.0,108.0,3.0
56226,165.0,109.0,165.0,3.0
56228,468.0,111.0,468.0,4.0
56229,218.0,109.0,218.0,4.0
56230,205.0,117.0,205.0,4.0
56231,194.0,91.0,194.0,4.0
56232,153.0,91.0,153.0,3.0
56233,403.0,104.0,403.0,4.0
56234,446.0,109.0,446.0,4.0
56235,189.0,105.0,189.0,3.0
56236,274.0,101.0,274.0,3.0
56237,225.0,114.0,225.0,4.0
56238,87.0,110.0,87.0,3.0
56239,563.0,125.0,563.0,4.0
56240,291.0,106.0,291.0,4.0
56241,102.0,108.0,102.0,3.0
56242,447.0,103.0,447.0,4.0
56243,56.0,97.0,56.0,2.0
56244,16.0,119.0,16.0,2.0
56246,293.0,117.0,293.0,4.0
56247,72.0,91.0,72.0,2.0
56248,136.0,104.0,136.0,4.0
56249,100.0,116.0,100.0,4.0
56250,96.0,111.0,96.0,4.0
56252,240.0,101.0,240.0,4.0
56253,28.0,128.0,28.0,1.0
56254,428.0,114.0,428.0,3.0
56255,180.0,115.0,180.0,3.0
56256,193.0,108.0,193.0,3.0
56257,472.0,118.0,472.0,4.0
56258,176.0,128.0,176.0,4.0
56259,1300.0,121.0,1300.0,4.0
56260,48.0,114.0,48.0,3.0
56261,29.0,111.0,29.0,3.0
56263,320.0,103.0,320.0,4.0
56264,135.0,108.0,135.0,4.0
56265,1980.0,95.0,1980.0,4.0
56266,36.0,111.0,36.0,4.0
56267,750.0,119.0,750.0,3.0
56268,132.0,111.0,132.0,4.0
56270,121.0,128.0,121.0,4.0
56271,98.0,99.0,98.0,4.0
56272,252.0,121.0,252.0,4.0
56273,147.0,106.0,147.0,4.0
56274,59.0,123.0,59.0,2.0
56275,272.0,114.0,272.0,4.0
56276,116.0,113.0,116.0,4.0
56277,144.0,117.0,144.0,4.0
56278,200.0,109.0,200.0,3.0
56279,539.0,121.0,539.0,3.0
56280,407.0,102.0,407.0,4.0
56281,308.0,110.0,308.0,4.0
56282,12.0,111.0,12.0,4.0
56283,160.0,107.0,160.0,4.0
56284,820.0,101.0,820.0,4.0
56285,135.0,114.0,135.0,4.0
56286,152.0,107.0,152.0,2.0
56287,164.0,114.0,164.0,4.0
56288,16.0,110.0,16.0,1.0
56289,24.0,123.0,24.0,4.0
56290,128.0,108.0,128.0,4.0
56291,57.0,99.0,57.0,4.0
56292,591.0,116.0,591.0,3.0
56293,148.0,115.0,148.0,3.0
56294,98.0,100.0,98.0,3.0
56295,468.0,108.0,468.0,4.0
56296,74.0,108.0,74.0,4.0
56297,176.0,117.0,176.0,4.0
56298,390.0,114.0,390.0,4.0
56299,298.0,105.0,298.0,4.0
56300,96.0,111.0,96.0,4.0
56302,95.0,114.0,95.0,4.0
56303,47.0,101.0,47.0,4.0
56304,90.0,118.0,90.0,5.0
56305,168.0,113.0,168.0,3.0
56307,288.0,104.0,288.0,4.0
56308,216.0,109.0,216.0,3.0
56309,298.0,117.0,298.0,4.0
56311,16.0,110.0,16.0,1.0
56312,486.0,115.0,486.0,4.0
56314,170.0,103.0,170.0,3.0
56315,126.0,110.0,126.0,4.0
56316,64.0,101.0,64.0,3.0
56317,741.0,102.0,741.0,4.0
56318,192.0,117.0,192.0,4.0
56319,102.0,107.0,102.0,4.0
56320,525.0,128.0,525.0,3.0
56321,56.0,110.0,56.0,2.0
56322,96.0,111.0,96.0,4.0
56323,165.0,115.0,165.0,4.0
56326,220.0,115.0,220.0,3.0
56327,304.0,101.0,304.0,4.0
56328,156.0,110.0,156.0,3.0
56329,216.0,111.0,216.0,4.0
56330,160.0,115.0,160.0,4.0
56331,126.0,100.0,126.0,4.0
56332,297.0,101.0,297.0,4.0
56333,184.0,111.0,184.0,4.0
56334,120.0,98.0,120.0,4.0
56335,188.0,110.0,188.0,4.0
56336,82.0,93.0,82.0,2.0
56338,594.0,107.0,594.0,4.0
56339,30.0,131.0,30.0,1.0
56340,117.0,122.0,117.0,3.0
56341,175.0,99.0,175.0,3.0
56343,80.0,102.0,80.0,3.0
56344,864.0,116.0,864.0,4.0
56345,105.0,116.0,105.0,4.0
56346,48.0,111.0,48.0,4.0
56347,120.0,111.0,120.0,4.0
56348,74.0,109.0,74.0,2.0
56349,40.0,102.0,40.0,3.0
56350,105.0,114.0,105.0,4.0
56351,80.0,113.0,80.0,3.0
56352,168.0,111.0,168.0,4.0
56353,665.0,120.0,665.0,3.0
56354,40.0,107.0,40.0,1.0
56355,260.0,114.0,260.0,3.0
56356,140.0,111.0,140.0,4.0
56357,140.0,102.0,140.0,4.0
56358,484.0,119.0,484.0,4.0
56359,10.0,108.0,10.0,3.0
56360,420.0,110.0,420.0,4.0
56362,536.0,110.0,536.0,4.0
56364,624.0,100.0,624.0,4.0
56365,80.0,102.0,80.0,3.0
56366,77.0,93.0,77.0,3.0
56367,33.0,108.0,33.0,3.0
56368,240.0,111.0,240.0,4.0
56369,210.0,125.0,210.0,4.0
56370,450.0,120.0,450.0,4.0
56371,134.0,102.0,134.0,3.0
56372,117.0,114.0,117.0,4.0
56373,157.0,120.0,157.0,3.0
56374,20.0,110.0,20.0,1.0
56375,40.0,126.0,40.0,2.0
56377,540.0,126.0,540.0,4.0
56379,299.0,113.0,299.0,3.0
56381,252.0,100.0,252.0,4.0
56382,216.0,111.0,216.0,4.0
56385,140.0,99.0,140.0,4.0
56386,192.0,114.0,192.0,3.0
56388,35.0,97.0,35.0,2.0
56389,224.0,112.0,224.0,4.0
56390,204.0,120.0,204.0,3.0
56391,429.0,115.0,429.0,3.0
56392,480.0,111.0,480.0,4.0
56395,56.0,145.0,56.0,4.0
56396,742.0,117.0,742.0,4.0
56398,28.0,99.0,28.0,4.0
56399,600.0,120.0,600.0,4.0
56401,181.0,119.0,181.0,4.0
56402,84.0,111.0,84.0,4.0
56404,130.0,120.0,130.0,4.0
56405,216.0,113.0,216.0,4.0
56406,74.0,101.0,74.0,3.0
56407,99.0,132.0,99.0,4.0
56409,296.0,112.0,296.0,3.0
56410,144.0,87.0,144.0,4.0
56411,680.0,104.0,680.0,4.0
56416,140.0,120.0,140.0,4.0
56418,33.0,114.0,33.0,3.0
56419,96.0,111.0,96.0,4.0
56422,20.0,110.0,20.0,1.0
56423,504.0,110.0,504.0,4.0
56424,120.0,115.0,120.0,4.0
56425,224.0,99.0,224.0,4.0
56426,400.0,104.0,400.0,4.0
56427,99.0,120.0,99.0,4.0
56428,240.0,101.0,240.0,4.0
56429,192.0,111.0,192.0,4.0
56433,288.0,121.0,288.0,4.0
56434,64.0,102.0,64.0,4.0
56438,126.0,120.0,126.0,4.0
56439,55.0,104.0,55.0,1.0
56440,108.0,111.0,108.0,4.0
56441,32.0,118.0,32.0,3.0
56442,44.0,97.0,44.0,4.0
56443,80.0,107.0,80.0,3.0
56444,18.0,100.0,18.0,3.0
56447,212.0,117.0,212.0,4.0
56449,100.0,113.0,100.0,3.0
56450,132.0,117.0,132.0,4.0
56451,32.0,102.0,32.0,4.0
56452,12.0,70.0,12.0,2.0
56453,80.0,98.0,80.0,4.0
56455,252.0,100.0,252.0,4.0
56456,144.0,109.0,144.0,4.0
56457,112.0,98.0,112.0,4.0
56458,16.0,112.0,16.0,2.0
56462,192.0,111.0,192.0,4.0
56463,88.0,101.0,88.0,3.0
56464,128.0,108.0,128.0,3.0
56466,63.0,104.0,63.0,3.0
56471,90.0,112.0,90.0,4.0
56472,66.0,122.0,66.0,4.0
56473,207.0,118.0,207.0,3.0
56474,46.0,106.0,46.0,3.0
56475,220.0,112.0,220.0,4.0
56476,14.0,104.0,14.0,3.0
56477,22.0,128.0,22.0,4.0
56479,104.0,106.0,104.0,4.0
56480,21.0,110.0,21.0,3.0
56482,272.0,116.0,272.0,4.0
56483,30.0,111.0,30.0,3.0
56484,144.0,118.0,144.0,4.0
56489,84.0,104.0,84.0,3.0
56490,162.0,118.0,162.0,3.0
56494,42.0,111.0,42.0,4.0
56497,160.0,112.0,160.0,4.0
56499,20.0,102.0,20.0,3.0
56504,144.0,91.0,144.0,4.0
56505,177.0,117.0,177.0,4.0
56506,490.0,102.0,490.0,4.0
56507,140.0,106.0,140.0,4.0
56508,243.0,114.0,243.0,3.0
56509,133.0,112.0,133.0,4.0
56510,483.0,104.0,483.0,4.0
56511,120.0,121.0,120.0,2.0
56512,135.0,111.0,135.0,4.0
56513,70.0,106.0,70.0,3.0
56514,36.0,110.0,36.0,3.0
56515,682.0,118.0,682.0,4.0
56517,207.0,86.0,207.0,3.0
56518,278.0,109.0,278.0,3.0
56520,151.0,104.0,151.0,3.0
56521,154.0,103.0,154.0,4.0
56522,244.0,103.0,244.0,4.0
56523,288.0,89.0,288.0,3.0
56524,170.0,106.0,170.0,4.0
56525,259.0,124.0,259.0,4.0
56526,126.0,121.0,126.0,4.0
56527,326.0,115.0,326.0,4.0
56528,306.0,111.0,306.0,3.0
56529,152.0,106.0,152.0,3.0
56530,360.0,103.0,360.0,4.0
56531,156.0,97.0,156.0,4.0
56532,75.0,114.0,75.0,4.0
56533,210.0,108.0,210.0,4.0
56534,266.0,97.0,266.0,3.0
56535,486.0,104.0,486.0,4.0
56536,101.0,121.0,101.0,3.0
56537,248.0,117.0,248.0,4.0
56538,238.0,109.0,238.0,4.0
56539,91.0,121.0,91.0,3.0
56540,224.0,100.0,224.0,4.0
56541,187.0,110.0,187.0,4.0
56542,133.0,118.0,133.0,3.0
56543,72.0,107.0,72.0,3.0
56544,286.0,100.0,286.0,4.0
56545,143.0,128.0,143.0,4.0
56546,154.0,94.0,154.0,4.0
56547,198.0,114.0,198.0,3.0
56548,90.0,61.0,90.0,2.0
56549,135.0,121.0,135.0,4.0
56550,292.0,103.0,292.0,4.0
56551,192.0,107.0,192.0,4.0
56552,320.0,125.0,320.0,4.0
56554,286.0,100.0,286.0,4.0
56555,406.0,119.0,406.0,4.0
56556,168.0,120.0,168.0,4.0
56557,76.0,71.0,76.0,3.0
56558,644.0,102.0,644.0,4.0
56560,336.0,118.0,336.0,4.0
56561,155.0,112.0,155.0,4.0
56562,156.0,114.0,156.0,3.0
56563,234.0,101.0,234.0,3.0
56564,206.0,111.0,206.0,4.0
56565,28.0,118.0,28.0,1.0
56566,146.0,115.0,146.0,4.0
56567,110.0,96.0,110.0,3.0
56568,534.0,118.0,534.0,4.0
56569,418.0,102.0,418.0,4.0
56570,218.0,119.0,218.0,4.0
56571,510.0,98.0,510.0,3.0
56572,143.0,95.0,143.0,3.0
56573,108.0,117.0,108.0,4.0
56574,200.0,105.0,200.0,4.0
56575,312.0,101.0,312.0,4.0
56576,476.0,111.0,476.0,4.0
56578,180.0,115.0,180.0,3.0
56579,253.0,108.0,253.0,4.0
56581,162.0,111.0,162.0,4.0
56582,157.0,104.0,157.0,4.0
56583,173.0,114.0,173.0,4.0
56584,153.0,106.0,153.0,3.0
56585,156.0,117.0,156.0,4.0
56586,108.0,98.0,108.0,4.0
56587,150.0,102.0,150.0,4.0
56588,48.0,150.0,48.0,3.0
56589,78.0,91.0,78.0,4.0
56590,196.0,103.0,196.0,3.0
56591,85.0,101.0,85.0,3.0
56592,367.0,99.0,367.0,4.0
56593,165.0,106.0,165.0,4.0
56594,234.0,110.0,234.0,4.0
56595,247.0,108.0,247.0,3.0
56596,182.0,119.0,182.0,4.0
56597,70.0,102.0,70.0,3.0
56598,302.0,108.0,302.0,4.0
56599,428.0,115.0,428.0,4.0
56600,144.0,115.0,144.0,4.0
56601,99.0,128.0,99.0,4.0
56602,249.0,121.0,249.0,3.0
56603,96.0,107.0,96.0,3.0
56604,96.0,111.0,96.0,4.0
56605,188.0,113.0,188.0,3.0
56606,68.0,155.0,68.0,3.0
56607,243.0,108.0,243.0,4.0
56608,227.0,117.0,227.0,4.0
56609,47.0,106.0,47.0,2.0
56610,90.0,113.0,90.0,4.0
56612,144.0,124.0,144.0,4.0
56613,288.0,113.0,288.0,4.0
56614,42.0,106.0,42.0,3.0
56615,171.0,86.0,171.0,2.0
56616,123.0,105.0,123.0,3.0
56617,99.0,126.0,99.0,4.0
56618,162.0,92.0,162.0,4.0
56619,139.0,80.0,139.0,3.0
56620,361.0,122.0,361.0,4.0
56622,117.0,98.0,117.0,4.0
56623,84.0,111.0,84.0,3.0
56624,210.0,112.0,210.0,4.0
56625,200.0,112.0,200.0,4.0
56627,220.0,97.0,220.0,4.0
56628,153.0,103.0,153.0,3.0
56629,640.0,108.0,640.0,4.0
56630,131.0,113.0,131.0,4.0
56631,473.0,119.0,473.0,4.0
56632,154.0,120.0,154.0,4.0
56634,72.0,141.0,72.0,3.0
56635,75.0,108.0,75.0,4.0
56636,28.0,114.0,28.0,1.0
56637,95.0,114.0,95.0,2.0
56638,70.0,119.0,70.0,4.0
56639,390.0,117.0,390.0,4.0
56640,135.0,114.0,135.0,4.0
56641,80.0,114.0,80.0,2.0
56642,261.0,115.0,261.0,4.0
56643,141.0,114.0,141.0,3.0
56644,16.0,146.0,16.0,1.0
56645,32.0,96.0,32.0,4.0
56646,279.0,116.0,279.0,4.0
56647,112.0,79.0,112.0,2.0
56648,204.0,107.0,204.0,3.0
56649,588.0,105.0,588.0,4.0
56650,166.0,126.0,166.0,4.0
56651,277.0,106.0,277.0,4.0
56652,120.0,111.0,120.0,4.0
56654,258.0,107.0,258.0,4.0
56655,192.0,102.0,192.0,4.0
56656,208.0,96.0,208.0,4.0
56657,84.0,124.0,84.0,3.0
56658,116.0,118.0,116.0,3.0
56659,55.0,96.0,55.0,1.0
56660,44.0,110.0,44.0,3.0
56661,215.0,98.0,215.0,4.0
56662,147.0,99.0,147.0,3.0
56663,182.0,100.0,182.0,4.0
56664,140.0,106.0,140.0,3.0
56665,336.0,120.0,336.0,4.0
56666,56.0,107.0,56.0,3.0
56667,102.0,111.0,102.0,3.0
56668,117.0,98.0,117.0,4.0
56669,140.0,120.0,140.0,4.0
56670,286.0,119.0,286.0,4.0
56671,40.0,128.0,40.0,1.0
56672,429.0,114.0,429.0,4.0
56673,140.0,112.0,140.0,3.0
56674,192.0,106.0,192.0,3.0
56675,112.0,120.0,112.0,4.0
56676,155.0,109.0,155.0,3.0
56677,259.0,121.0,259.0,4.0
56678,18.0,110.0,18.0,1.0
56679,155.0,119.0,155.0,3.0
56680,180.0,76.0,180.0,2.0
56681,261.0,116.0,261.0,4.0
56682,156.0,106.0,156.0,3.0
56683,285.0,120.0,285.0,3.0
56684,112.0,116.0,112.0,3.0
56686,56.0,98.0,56.0,3.0
56687,54.0,105.0,54.0,2.0
56688,143.0,114.0,143.0,4.0
56689,56.0,124.0,56.0,4.0
56690,288.0,114.0,288.0,3.0
56691,120.0,98.0,120.0,4.0
56692,532.0,116.0,532.0,4.0
56693,848.0,107.0,848.0,4.0
56694,148.0,115.0,148.0,3.0
56695,491.0,103.0,491.0,4.0
56696,165.0,109.0,165.0,3.0
56697,82.0,104.0,82.0,3.0
56698,220.0,123.0,220.0,3.0
56699,820.0,123.0,820.0,4.0
56700,274.0,101.0,274.0,4.0
56701,72.0,130.0,72.0,4.0
56702,104.0,111.0,104.0,4.0
56703,202.0,118.0,202.0,4.0
56704,308.0,112.0,308.0,3.0
56705,280.0,113.0,280.0,4.0
56706,116.0,121.0,116.0,4.0
56707,328.0,91.0,328.0,4.0
56708,153.0,102.0,153.0,3.0
56710,116.0,95.0,116.0,3.0
56711,90.0,112.0,90.0,4.0
56712,98.0,131.0,98.0,4.0
56713,180.0,115.0,180.0,4.0
56714,28.0,81.0,28.0,3.0
56715,18.0,110.0,18.0,1.0
56716,404.0,123.0,404.0,4.0
56717,80.0,112.0,80.0,4.0
56718,132.0,135.0,132.0,4.0
56719,66.0,128.0,66.0,3.0
56720,189.0,106.0,189.0,4.0
56721,144.0,111.0,144.0,3.0
56722,96.0,111.0,96.0,4.0
56723,28.0,104.0,28.0,4.0
56724,855.0,104.0,855.0,4.0
56725,86.0,96.0,86.0,4.0
56726,318.0,114.0,318.0,4.0
56727,80.0,113.0,80.0,3.0
56728,144.0,111.0,144.0,4.0
56729,118.0,110.0,118.0,4.0
56730,714.0,117.0,714.0,4.0
56731,320.0,124.0,320.0,4.0
56732,297.0,109.0,297.0,4.0
56733,166.0,122.0,166.0,4.0
56735,101.0,100.0,101.0,4.0
56736,295.0,101.0,295.0,4.0
56737,216.0,121.0,216.0,3.0
56738,250.0,99.0,250.0,3.0
56739,499.0,111.0,499.0,4.0
56740,229.0,115.0,229.0,4.0
56741,130.0,120.0,130.0,3.0
56742,163.0,118.0,163.0,4.0
56743,755.0,122.0,755.0,4.0
56744,293.0,104.0,293.0,4.0
56745,64.0,110.0,64.0,2.0
56746,324.0,114.0,324.0,4.0
56747,150.0,98.0,150.0,4.0
56748,117.0,109.0,117.0,3.0
56749,90.0,112.0,90.0,4.0
56750,126.0,123.0,126.0,4.0
56751,870.0,107.0,870.0,4.0
56752,126.0,99.0,126.0,4.0
56753,136.0,111.0,136.0,4.0
56754,116.0,100.0,116.0,3.0
56755,52.0,109.0,52.0,2.0
56756,180.0,109.0,180.0,4.0
56757,72.0,79.0,72.0,3.0
56758,192.0,118.0,192.0,4.0
56760,90.0,118.0,90.0,4.0
56761,180.0,108.0,180.0,4.0
56762,203.0,112.0,203.0,4.0
56763,187.0,107.0,187.0,3.0
56764,162.0,102.0,162.0,3.0
56765,60.0,95.0,60.0,2.0
56766,121.0,111.0,121.0,4.0
56767,86.0,118.0,86.0,4.0
56768,162.0,103.0,162.0,4.0
56769,156.0,110.0,156.0,3.0
56770,22.0,103.0,22.0,3.0
56771,200.0,120.0,200.0,3.0
56772,368.0,111.0,368.0,4.0
56773,36.0,128.0,36.0,1.0
56774,148.0,113.0,148.0,4.0
56775,84.0,116.0,84.0,3.0
56776,17.0,116.0,17.0,3.0
56777,96.0,104.0,96.0,3.0
56778,133.0,105.0,133.0,4.0
56779,360.0,111.0,360.0,4.0
56780,172.0,109.0,172.0,4.0
56781,143.0,115.0,143.0,4.0
56782,114.0,119.0,114.0,3.0
56783,726.0,108.0,726.0,4.0
56784,144.0,110.0,144.0,4.0
56785,146.0,119.0,146.0,4.0
56786,14.0,111.0,14.0,4.0
56787,112.0,111.0,112.0,4.0
56788,448.0,110.0,448.0,4.0
56789,188.0,117.0,188.0,4.0
56790,52.0,111.0,52.0,4.0
56791,177.0,106.0,177.0,3.0
56792,34.0,110.0,34.0,4.0
56793,380.0,118.0,380.0,4.0
56794,373.0,120.0,373.0,4.0
56795,47.0,114.0,47.0,4.0
56796,136.0,115.0,136.0,3.0
56797,111.0,103.0,111.0,3.0
56798,108.0,107.0,108.0,3.0
56799,104.0,98.0,104.0,3.0
56800,120.0,115.0,120.0,4.0
56801,112.0,99.0,112.0,4.0
56802,99.0,103.0,99.0,3.0
56803,144.0,107.0,144.0,4.0
56804,132.0,111.0,132.0,4.0
56805,10.0,110.0,10.0,1.0
56806,123.0,119.0,123.0,4.0
56807,90.0,114.0,90.0,4.0
56808,251.0,108.0,251.0,4.0
56809,183.0,97.0,183.0,4.0
56810,925.0,115.0,925.0,3.0
56811,189.0,100.0,189.0,4.0
56812,380.0,117.0,380.0,2.0
56813,195.0,104.0,195.0,4.0
56814,354.0,107.0,354.0,3.0
56815,240.0,112.0,240.0,4.0
56816,182.0,108.0,182.0,3.0
56817,114.0,103.0,114.0,4.0
56819,275.0,122.0,275.0,3.0
56820,14.0,111.0,14.0,4.0
56821,156.0,111.0,156.0,4.0
56822,171.0,117.0,171.0,4.0
56823,208.0,100.0,208.0,4.0
56824,72.0,112.0,72.0,3.0
56825,252.0,104.0,252.0,4.0
56826,72.0,111.0,72.0,3.0
56827,128.0,91.0,128.0,4.0
56828,189.0,115.0,189.0,4.0
56829,205.0,99.0,205.0,4.0
56830,306.0,103.0,306.0,4.0
56831,40.0,128.0,40.0,1.0
56832,300.0,106.0,300.0,4.0
56833,158.0,114.0,158.0,4.0
56834,200.0,93.0,200.0,4.0
56835,645.0,110.0,645.0,4.0
56837,100.0,110.0,100.0,3.0
56838,351.0,101.0,351.0,4.0
56839,420.0,106.0,420.0,4.0
56840,112.0,112.0,112.0,3.0
56841,334.0,115.0,334.0,4.0
56843,245.0,113.0,245.0,4.0
56844,80.0,117.0,80.0,4.0
56845,99.0,111.0,99.0,3.0
56847,136.0,83.0,136.0,3.0
56848,306.0,115.0,306.0,4.0
56849,112.0,99.0,112.0,4.0
56851,333.0,113.0,333.0,3.0
56853,437.0,118.0,437.0,4.0
56854,190.0,120.0,190.0,4.0
56855,210.0,107.0,210.0,4.0
56856,259.0,115.0,259.0,3.0
56857,326.0,101.0,326.0,3.0
56858,130.0,104.0,130.0,4.0
56859,112.0,100.0,112.0,4.0
56860,198.0,107.0,198.0,4.0
